line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  8.251140084630029E+05   39.527756  5.369639  4.626213  7.1999520E-01  2.6596040E-01  2.2801396E-03  2.8096083E-05  6.6282103E-04  5.7174118E-03  2.2764256E-06  1.2884050E-05  1.8768884E-03  1.5171077E-04  2.411E-09  0.5981  4.626213   -6.217  0.488176  7.606709  6.4148730E-01  3.4476090E-01  6.2782504E-05  1.7162849E-05  7.6534689E-03  7.1294514E-04  1.6945271E-06  4.2817733E-09  1.8623496E-03  1.4154463E-06  2.287E-05  4.000E-05  4.716E-05  9.617E-01  1.050E+00  7.56E+02  1.04E+03  2.56E+02  0.488695  0.156672  0.0000000E+00  1.0295799491E+00       4.146     8.80   -8.6741   -4.7506   -1.1774   -0.3423   -0.1478   -0.4337   -0.2312   -0.0370   -0.9757   -0.0768   -0.3010    0.3711         1   -3.9235
 11  9.147589724308224E+05   39.472674  5.374154  4.625401  7.1998910E-01  2.6596630E-01  2.2772352E-03  2.8397056E-05  6.6699572E-04  5.7161718E-03  2.2866322E-06  1.2868670E-05  1.8768867E-03  1.5160730E-04  4.888E-09  0.5965  4.625401   -6.207  0.488259  7.607222  6.3315220E-01  3.5310680E-01  6.3089595E-05  1.7243013E-05  7.7298994E-03  6.2526865E-04  1.4985807E-06  4.2328466E-09  1.8610923E-03  1.4302858E-06  2.267E-05  3.950E-05  4.654E-05  9.611E-01  1.048E+00  7.52E+02  1.04E+03  2.57E+02  0.492245  0.158530  0.0000000E+00  1.0178195675E+00       4.137     8.88   -8.6854   -4.7671   -1.1772   -0.3420   -0.1477   -0.4335   -0.2310   -0.0370   -0.9749   -0.0768   -0.3008    0.3709         1   -3.9183
 12  1.004880258099203E+06   39.415958  5.378761  4.624492  7.1997750E-01  2.6597760E-01  2.2726990E-03  2.8831335E-05  6.7379348E-04  5.7139570E-03  2.3020474E-06  1.2844531E-05  1.8768836E-03  1.5143626E-04  9.013E-09  0.5950  4.624492   -6.196  0.488308  7.607727  6.2472200E-01  3.6154580E-01  6.3746293E-05  1.7429226E-05  7.7911864E-03  5.5429206E-04  1.3144193E-06  3.8794237E-09  1.8598277E-03  1.4486201E-06  2.234E-05  3.880E-05  4.591E-05  9.613E-01  1.047E+00  7.48E+02  1.03E+03  2.55E+02  0.491431  0.160450  0.0000000E+00  1.0056774403E+00       4.129     8.96   -8.6969   -4.7845   -1.1770   -0.3417   -0.1477   -0.4333   -0.2308   -0.0370   -0.9740   -0.0767   -0.3007    0.3707         1   -3.9124
 13  1.094144205818203E+06   39.358409  5.383405  4.623571  7.1995770E-01  2.6599700E-01  2.2664452E-03  2.9392022E-05  6.8358840E-04  5.7104618E-03  2.3223987E-06  1.2811125E-05  1.8768784E-03  1.5118732E-04  1.508E-08  0.5935  4.623571   -6.185  0.488395  7.608242  6.1631680E-01  3.6995810E-01  6.4519212E-05  1.7650226E-05  7.8399137E-03  4.9744178E-04  1.1624056E-06  3.4882035E-09  1.8585715E-03  1.4733176E-06  2.191E-05  3.800E-05  4.529E-05  9.623E-01  1.049E+00  7.43E+02  1.02E+03  2.50E+02  0.485521  0.162410  0.0000000E+00  9.9333314305E-01       4.119     9.05   -8.7085   -4.8020   -1.1768   -0.3415   -0.1476   -0.4330   -0.2306   -0.0369   -0.9731   -0.0766   -0.3005    0.3705         1   -3.9065
 14  1.182057245585860E+06   39.300345  5.387989  4.622673  7.1992550E-01  2.6602880E-01  2.2582301E-03  3.0087041E-05  6.9706748E-04  5.7052172E-03  2.3477549E-06  1.2767102E-05  1.8768702E-03  1.5084304E-04  2.363E-08  0.5923  4.622673   -6.175  0.488805  7.608859  6.0800870E-01  3.7827170E-01  6.4870525E-05  1.7744156E-05  7.8787661E-03  4.5255246E-04  1.0564985E-06  3.1925225E-09  1.8573327E-03  1.5099600E-06  2.141E-05  3.720E-05  4.467E-05  9.626E-01  1.049E+00  7.39E+02  1.01E+03  2.48E+02  0.483542  0.164373  0.0000000E+00  9.8085616033E-01       4.110     9.14   -8.7200   -4.8192   -1.1766   -0.3412   -0.1475   -0.4328   -0.2304   -0.0369   -0.9723   -0.0766   -0.3003    0.3703         1   -3.9007
 15  1.270275609997283E+06   39.240645  5.392698  4.621805  7.1987400E-01  2.6607980E-01  2.2476132E-03  3.0938491E-05  7.1534106E-04  5.6975167E-03  2.3785424E-06  1.2710043E-05  1.8768577E-03  1.5037622E-04  3.545E-08  0.5910  4.621805   -6.164  0.489231  7.609483  5.9962100E-01  3.8666380E-01  6.5202295E-05  1.7841458E-05  7.9105794E-03  4.1571778E-04  9.6333030E-07  3.0148950E-09  1.8560830E-03  1.5484923E-06  2.086E-05  3.650E-05  4.405E-05  9.629E-01  1.049E+00  7.35E+02  1.01E+03  2.45E+02  0.481594  0.166413  0.0000000E+00  9.6799141627E-01       4.101     9.23   -8.7317   -4.8365   -1.1764   -0.3409   -0.1474   -0.4326   -0.2302   -0.0369   -0.9714   -0.0765   -0.3002    0.3701         1   -3.8952
 16  1.358096607555722E+06   39.179736  5.397339  4.620805  7.1979650E-01  2.6615690E-01  2.2345900E-03  3.1930551E-05  7.3887443E-04  5.6868540E-03  2.4136630E-06  1.2639860E-05  1.8768394E-03  1.4977749E-04  5.084E-08  0.5898  4.620805   -6.154  0.489603  7.610099  5.9126570E-01  3.9502270E-01  6.5859287E-05  1.8019455E-05  7.9349962E-03  3.8678902E-04  8.8543809E-07  3.0142300E-09  1.8548384E-03  1.6205831E-06  2.026E-05  3.630E-05  4.340E-05  9.618E-01  1.047E+00  7.31E+02  1.00E+03  2.47E+02  0.488191  0.168455  0.0000000E+00  9.5485062808E-01       4.092     9.32   -8.7433   -4.8547   -1.1761   -0.3406   -0.1474   -0.4323   -0.2300   -0.0368   -0.9704   -0.0764   -0.3000    0.3699         1   -3.8886
 17  1.445536002611992E+06   39.117565  5.402142  4.619876  7.1968960E-01  2.6626350E-01  2.2197763E-03  3.3004494E-05  7.6694733E-04  5.6732992E-03  2.4504886E-06  1.2559817E-05  1.8768151E-03  1.4906853E-04  6.902E-08  0.5886  4.619876   -6.143  0.489958  7.610701  5.8281200E-01  4.0347950E-01  6.6594374E-05  1.8236137E-05  7.9562758E-03  3.6129434E-04  8.0759571E-07  2.6996450E-09  1.8535769E-03  1.6481451E-06  1.964E-05  3.550E-05  4.276E-05  9.628E-01  1.049E+00  7.27E+02  9.93E+02  2.43E+02  0.482176  0.170588  0.0000000E+00  9.4141431122E-01       4.082     9.41   -8.7554   -4.8726   -1.1759   -0.3403   -0.1473   -0.4320   -0.2297   -0.0368   -0.9695   -0.0763   -0.2998    0.3697         1   -3.8827
 18  1.531549734047601E+06   39.054878  5.406862  4.618964  7.1954090E-01  2.6641200E-01  2.2025642E-03  3.4193544E-05  8.0108893E-04  5.6558788E-03  2.4895939E-06  1.2466578E-05  1.8767822E-03  1.4821478E-04  9.108E-08  0.5877  4.618964   -6.132  0.490747  7.611441  5.7447820E-01  4.1181560E-01  6.6675343E-05  1.8249108E-05  7.9736113E-03  3.4139209E-04  7.6991197E-07  2.6668120E-09  1.8523317E-03  1.6935274E-06  1.900E-05  3.470E-05  4.213E-05  9.633E-01  1.048E+00  7.23E+02  9.86E+02  2.40E+02  0.479573  0.172714  0.0000000E+00  9.2787589662E-01       4.073     9.51   -8.7672   -4.8903   -1.1756   -0.3401   -0.1472   -0.4318   -0.2295   -0.0367   -0.9686   -0.0763   -0.2996    0.3695         1   -3.8769
 19  1.618204295079253E+06   38.990125  5.411726  4.618127  7.1934280E-01  2.6661010E-01  2.1832168E-03  3.5467150E-05  8.4119032E-04  5.6344029E-03  2.5293573E-06  1.2361506E-05  1.8767395E-03  1.4722369E-04  1.164E-07  0.5870  4.618127   -6.121  0.491669  7.612236  5.6612180E-01  4.2017360E-01  6.6465869E-05  1.8187408E-05  7.9870959E-03  3.2636134E-04  7.4101056E-07  2.8175584E-09  1.8510813E-03  1.7622521E-06  1.834E-05  3.420E-05  4.148E-05  9.626E-01  1.046E+00  7.19E+02  9.80E+02  2.41E+02  0.483364  0.174929  0.0000000E+00  9.1387348794E-01       4.065     9.59   -8.7793   -4.9078   -1.1754   -0.3398   -0.1471   -0.4315   -0.2293   -0.0367   -0.9678   -0.0762   -0.2995    0.3693         1   -3.8716
 20  1.702812380973411E+06   38.925301  5.416451  4.616996  7.1909430E-01  2.6685880E-01  2.1624916E-03  3.6767985E-05  8.8594638E-04  5.6094192E-03  2.5675585E-06  1.2248674E-05  1.8766873E-03  1.4613148E-04  1.439E-07  0.5858  4.616996   -6.111  0.492063  7.612845  5.5774680E-01  4.2855050E-01  6.7440052E-05  1.8465383E-05  7.9989253E-03  3.1125034E-04  6.8743330E-07  2.4325510E-09  1.8498236E-03  1.7898873E-06  1.771E-05  3.370E-05  4.083E-05  9.627E-01  1.047E+00  7.14E+02  9.73E+02  2.39E+02  0.482820  0.177111  0.0000000E+00  8.9984344258E-01       4.055     9.70   -8.7911   -4.9269   -1.1751   -0.3395   -0.1470   -0.4312   -0.2291   -0.0367   -0.9666   -0.0761   -0.2993    0.3690         1   -3.8642
 21  1.787145398519003E+06   38.859057  5.421297  4.616032  7.1877310E-01  2.6718060E-01  2.1393712E-03  3.8151224E-05  9.3783713E-04  5.5793891E-03  2.6053693E-06  1.2122496E-05  1.8766213E-03  1.4488187E-04  1.751E-07  0.5849  4.616032   -6.100  0.492847  7.613580  5.4936580E-01  4.3693300E-01  6.7696234E-05  1.8539091E-05  8.0094897E-03  2.9877586E-04  6.5268697E-07  2.3423987E-09  1.8485620E-03  1.8252785E-06  1.708E-05  3.300E-05  4.019E-05  9.631E-01  1.046E+00  7.10E+02  9.65E+02  2.36E+02  0.480756  0.179371  0.0000000E+00  8.8548785908E-01       4.045     9.80   -8.8032   -4.9452   -1.1748   -0.3392   -0.1469   -0.4309   -0.2288   -0.0366   -0.9657   -0.0761   -0.2991    0.3688         1   -3.8580
 22  1.871950224872092E+06   38.790751  5.426220  4.614938  7.1836810E-01  2.6758650E-01  2.1141058E-03  3.9589096E-05  9.9668447E-04  5.5442157E-03  2.6414339E-06  1.1984269E-05  1.8765399E-03  1.4348427E-04  2.093E-07  0.5843  4.614938   -6.089  0.493553  7.614297  5.4099760E-01  4.4530220E-01  6.8339288E-05  1.8717959E-05  8.0163168E-03  2.8992164E-04  6.2422767E-07  2.1008980E-09  1.8472995E-03  1.8923195E-06  1.644E-05  3.240E-05  3.952E-05  9.633E-01  1.046E+00  7.06E+02  9.58E+02  2.34E+02  0.479640  0.181692  0.0000000E+00  8.7068562607E-01       4.035     9.90   -8.8155   -4.9646   -1.1745   -0.3389   -0.1468   -0.4306   -0.2286   -0.0366   -0.9646   -0.0760   -0.2989    0.3685         1   -3.8510
 23  1.957027765492150E+06   38.720443  5.431223  4.613957  7.1787890E-01  2.6807680E-01  2.0874731E-03  4.1028626E-05  1.0609218E-03  5.5047130E-03  2.6740385E-06  1.1838197E-05  1.8764437E-03  1.4197987E-04  2.448E-07  0.5836  4.613957   -6.077  0.494365  7.615057  5.3259500E-01  4.5370550E-01  6.8637387E-05  1.8803930E-05  8.0218259E-03  2.8314055E-04  6.0313508E-07  2.1546982E-09  1.8460278E-03  1.9669798E-06  1.580E-05  3.170E-05  3.883E-05  9.636E-01  1.046E+00  7.01E+02  9.51E+02  2.32E+02  0.477509  0.184078  0.0000000E+00  8.5547493182E-01       4.025    10.01   -8.8281   -4.9833   -1.1742   -0.3386   -0.1468   -0.4303   -0.2283   -0.0365   -0.9636   -0.0759   -0.2987    0.3683         1   -3.8447
 24  2.039866977675632E+06   38.650209  5.436155  4.612859  7.1730840E-01  2.6864880E-01  2.0601351E-03  4.2430920E-05  1.1290159E-03  5.4617946E-03  2.7022203E-06  1.1687890E-05  1.8763335E-03  1.4040667E-04  2.806E-07  0.5830  4.612859   -6.066  0.495090  7.615772  5.2421560E-01  4.6208580E-01  6.9359219E-05  1.9011609E-05  8.0279154E-03  2.7499153E-04  5.7226238E-07  1.7848954E-09  1.8447543E-03  1.9764701E-06  1.520E-05  3.110E-05  3.817E-05  9.639E-01  1.046E+00  6.97E+02  9.43E+02  2.29E+02  0.475703  0.186457  0.0000000E+00  8.4028929090E-01       4.015    10.12   -8.8404   -5.0028   -1.1739   -0.3382   -0.1467   -0.4300   -0.2281   -0.0365   -0.9625   -0.0758   -0.2985    0.3680         1   -3.8376
 25  2.123293961288540E+06   38.577662  5.441177  4.611962  7.1661280E-01  2.6934630E-01  2.0306415E-03  4.3863625E-05  1.2047279E-03  5.4130224E-03  2.7271195E-06  1.1525329E-05  1.8762015E-03  1.3868060E-04  3.191E-07  0.5823  4.611962   -6.055  0.496137  7.616607  5.1583650E-01  4.7046530E-01  6.9319702E-05  1.8996567E-05  8.0327962E-03  2.6949192E-04  5.6284048E-07  2.0003570E-09  1.8434775E-03  2.0511592E-06  1.461E-05  3.000E-05  3.750E-05  9.655E-01  1.046E+00  6.92E+02  9.36E+02  2.23E+02  0.465732  0.188904  0.0000000E+00  8.2462654860E-01       4.004    10.23   -8.8529   -5.0209   -1.1736   -0.3380   -0.1466   -0.4298   -0.2279   -0.0365   -0.9616   -0.0757   -0.2983    0.3678         1   -3.8320
 26  2.205588048402904E+06   38.504238  5.446216  4.610848  7.1580410E-01  2.7015720E-01  2.0001885E-03  4.5260366E-05  1.2851599E-03  5.3601877E-03  2.7473179E-06  1.1357059E-05  1.8760505E-03  1.3687061E-04  3.579E-07  0.5818  4.610848   -6.044  0.497089  7.617399  5.0746770E-01  4.7883460E-01  6.9743989E-05  1.9114397E-05  8.0369377E-03  2.6406383E-04  5.4520116E-07  1.8944863E-09  1.8421974E-03  2.0974294E-06  1.404E-05  2.940E-05  3.682E-05  9.659E-01  1.046E+00  6.88E+02  9.28E+02  2.20E+02  0.463236  0.191383  0.0000000E+00  8.0879724799E-01       3.994    10.35   -8.8655   -5.0404   -1.1733   -0.3377   -0.1464   -0.4294   -0.2277   -0.0364   -0.9608   -0.0757   -0.2981    0.3675         1   -3.8251
 27  2.289288725212163E+06   38.427593  5.451430  4.609990  7.1483900E-01  2.7112500E-01  1.9677843E-03  4.6659072E-05  1.3730623E-03  5.3014293E-03  2.7631731E-06  1.1177554E-05  1.8758732E-03  1.3491721E-04  3.984E-07  0.5815  4.609990   -6.033  0.498272  7.618283  4.9908500E-01  4.8721750E-01  6.9504435E-05  1.9048624E-05  8.0397673E-03  2.6123318E-04  5.4072000E-07  2.1087636E-09  1.8409113E-03  2.1743537E-06  1.347E-05  2.880E-05  3.611E-05  9.656E-01  1.043E+00  6.84E+02  9.21E+02  2.20E+02  0.465037  0.193971  0.0000000E+00  7.9229847778E-01       3.984    10.45   -8.8786   -5.0585   -1.1730   -0.3374   -0.1463   -0.4292   -0.2275   -0.0364   -0.9603   -0.0756   -0.2979    0.3673         1   -3.8201
 28  2.369435688196340E+06   38.352275  5.456394  4.608894  7.1378770E-01  2.7217920E-01  1.9361098E-03  4.7943240E-05  1.4611061E-03  5.2416744E-03  2.7735351E-06  1.1001653E-05  1.8756826E-03  1.3298347E-04  4.363E-07  0.5810  4.608894   -6.021  0.499112  7.619033  4.9070240E-01  4.9560070E-01  7.0409607E-05  1.9302443E-05  8.0438128E-03  2.5511318E-04  5.1631957E-07  1.7528158E-09  1.8396192E-03  2.1788317E-06  1.296E-05  2.790E-05  3.544E-05  9.671E-01  1.045E+00  6.79E+02  9.14E+02  2.14E+02  0.456003  0.196466  0.0000000E+00  7.7616291526E-01       3.973    10.57   -8.8910   -5.0775   -1.1727   -0.3372   -0.1461   -0.4289   -0.2274   -0.0364   -0.9597   -0.0755   -0.2977    0.3670         1   -3.8135
 29  2.449648451683402E+06   38.274957  5.461528  4.608107  7.1256900E-01  2.7340120E-01  1.9029890E-03  4.9201333E-05  1.5552507E-03  5.1769197E-03  2.7793600E-06  1.0817263E-05  1.8754647E-03  1.3093822E-04  4.750E-07  0.5805  4.608107   -6.010  0.500410  7.619934  4.8235870E-01  5.0394480E-01  7.0146567E-05  1.9231585E-05  8.0479215E-03  2.5086057E-04  5.0971304E-07  1.8468508E-09  1.8383288E-03  2.2148718E-06  1.246E-05  2.710E-05  3.477E-05  9.680E-01  1.043E+00  6.75E+02  9.07E+02  2.09E+02  0.449779  0.199062  0.0000000E+00  7.5970820549E-01       3.963    10.68   -8.9038   -5.0948   -1.1725   -0.3370   -0.1459   -0.4286   -0.2273   -0.0364   -0.9593   -0.0754   -0.2976    0.3668         1   -3.8090
 30  2.530148821204764E+06   38.195337  5.466647  4.607124  7.1117780E-01  2.7479610E-01  1.8687900E-03  5.0413029E-05  1.6545169E-03  5.1078157E-03  2.7804505E-06  1.0626395E-05  1.8752188E-03  1.2880400E-04  5.136E-07  0.5801  4.607124   -5.999  0.501485  7.620774  4.7398170E-01  5.1232190E-01  7.0446238E-05  1.9318991E-05  8.0501881E-03  2.4777290E-04  4.9814551E-07  1.9017761E-09  1.8370286E-03  2.2804217E-06  1.197E-05  2.650E-05  3.407E-05  9.677E-01  1.041E+00  6.71E+02  9.00E+02  2.09E+02  0.451939  0.201678  0.0000000E+00  7.4287882553E-01       3.954    10.79   -8.9166   -5.1135   -1.1722   -0.3367   -0.1458   -0.4283   -0.2272   -0.0363   -0.9587   -0.0754   -0.2973    0.3666         1   -3.8031
 31  2.610789977594372E+06   38.113457  5.471913  4.605984  7.0960440E-01  2.7637350E-01  1.8337200E-03  5.1566148E-05  1.7583256E-03  5.0347617E-03  2.7767820E-06  1.0430170E-05  1.8749439E-03  1.2659391E-04  5.516E-07  0.5802  4.605984   -5.988  0.502482  7.621585  4.6558080E-01  5.2072300E-01  7.1334387E-05  1.9566184E-05  8.0510276E-03  2.4533942E-04  4.8236678E-07  1.6117086E-09  1.8357193E-03  2.3305831E-06  1.150E-05  2.590E-05  3.335E-05  9.682E-01  1.041E+00  6.66E+02  8.92E+02  2.06E+02  0.448242  0.204389  0.0000000E+00  7.2571965294E-01       3.943    10.92   -8.9298   -5.1336   -1.1719   -0.3364   -0.1456   -0.4280   -0.2270   -0.0363   -0.9580   -0.0753   -0.2971    0.3663         1   -3.7962
