line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00   14.998998  4.254363  4.490453  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3907  4.490453   -8.055  0.873023  7.556667  7.1696210E-01  2.6873580E-01  2.6112485E-05  7.1101255E-06  3.8797504E-03  5.0703714E-03  1.9506809E-05  1.7191476E-08  1.8762997E-03  3.7828983E-05  2.388E-06  7.756E-05  7.772E-05  9.422E-01  1.062E+00  6.51E+02  9.63E+02  2.71E+02  0.588593  0.031663  0.0000000E+00  1.8364942886E-01       4.309     4.49   -5.8859   -2.9008   -1.0759   -0.3005   -0.1297   -0.3799   -0.1968   -0.0313   -0.8331   -0.0631   -0.2656    0.3257         1   -2.9851
  2  2.927553757781773E+05   14.996433  4.257814  4.489037  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3953  4.489037   -8.055  0.855028  7.551617  7.0878010E-01  2.7707480E-01  3.2869505E-05  8.9791684E-06  4.9722707E-03  3.8133449E-03  1.6426880E-05  2.1317400E-08  1.8749047E-03  4.2375125E-06  6.691E-06  6.763E-05  8.164E-05  9.591E-01  1.046E+00  6.44E+02  9.51E+02  2.26E+02  0.504032  0.031921  0.0000000E+00  1.8338105821E-01       4.289     4.59   -5.8945   -2.9166   -1.0742   -0.3001   -0.1295   -0.3794   -0.1964   -0.0312   -0.8316   -0.0630   -0.2653    0.3252         1   -2.9779
  3  5.545256935360329E+05   14.994111  4.262793  4.487361  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3934  4.487361   -8.049  0.845951  7.549431  7.0061320E-01  2.8534310E-01  3.6517727E-05  9.9264004E-06  5.6735013E-03  3.0090114E-03  1.3125854E-05  1.0507717E-08  1.8737462E-03  1.1029089E-06  8.948E-06  6.453E-05  8.096E-05  9.612E-01  1.044E+00  6.39E+02  9.44E+02  2.18E+02  0.491626  0.032294  0.0000000E+00  1.8315468756E-01       4.276     4.66   -5.9070   -2.9382   -1.0722   -0.2997   -0.1293   -0.3787   -0.1960   -0.0312   -0.8297   -0.0628   -0.2649    0.3247         1   -2.9688
  4  7.988446567766988E+05   14.991907  4.267689  4.485893  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.874E-18  0.3915  4.485893   -8.041  0.839633  7.548110  6.9237480E-01  2.9365580E-01  3.9700988E-05  1.0791038E-05  6.1860943E-03  2.4202370E-03  1.0616649E-05  8.4981210E-09  1.8726916E-03  2.0017987E-07  1.022E-05  6.304E-05  7.994E-05  9.616E-01  1.044E+00  6.35E+02  9.38E+02  2.16E+02  0.489477  0.032665  0.0000000E+00  1.8294123837E-01       4.265     4.72   -5.9192   -2.9585   -1.0704   -0.2993   -0.1291   -0.3782   -0.1956   -0.0311   -0.8281   -0.0627   -0.2645    0.3242         1   -2.9607
  5  1.048980738189760E+06   14.989608  4.272810  4.484739  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707506E-05  6.5875805E-04  5.7184752E-03  2.2656014E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.033E-15  0.3891  4.484739   -8.032  0.835294  7.547446  6.8417970E-01  3.0190500E-01  4.2036954E-05  1.1427808E-05  6.5584311E-03  1.9925604E-03  8.7509047E-06  7.2090483E-09  1.8717220E-03  2.8431404E-07  1.072E-05  6.206E-05  7.892E-05  9.614E-01  1.044E+00  6.32E+02  9.32E+02  2.15E+02  0.490488  0.033058  0.0000000E+00  1.8271772143E-01       4.256     4.78   -5.9320   -2.9775   -1.0690   -0.2990   -0.1289   -0.3777   -0.1953   -0.0311   -0.8269   -0.0626   -0.2642    0.3238         1   -2.9545
  6  1.287482583258040E+06   14.987370  4.277914  4.483828  7.2000000E-01  2.6595590E-01  2.2831512E-03  2.7708419E-05  6.5875849E-04  5.7184751E-03  2.2656026E-06  1.2899738E-05  1.8768898E-03  1.5180834E-04  3.406E-14  0.3870  4.483828   -8.023  0.832291  7.547205  6.7613920E-01  3.0998680E-01  4.3864840E-05  1.1923427E-05  6.8425014E-03  1.6662105E-03  7.3132932E-06  5.9128255E-09  1.8708159E-03  2.0915770E-07  1.088E-05  6.111E-05  7.816E-05  9.615E-01  1.044E+00  6.29E+02  9.27E+02  2.14E+02  0.489990  0.033454  0.0000000E+00  1.8249878919E-01       4.247     4.82   -5.9448   -2.9951   -1.0678   -0.2988   -0.1288   -0.3774   -0.1951   -0.0310   -0.8259   -0.0625   -0.2640    0.3235         1   -2.9497
  7  1.537618664671101E+06   14.984973  4.283291  4.483031  7.2000000E-01  2.6595590E-01  2.2831412E-03  2.7715073E-05  6.5876366E-04  5.7184747E-03  2.2656189E-06  1.2899714E-05  1.8768898E-03  1.5180826E-04  4.291E-13  0.3850  4.483031   -8.014  0.829965  7.547254  6.6795110E-01  3.1820680E-01  4.5294899E-05  1.2313723E-05  7.0622327E-03  1.4137573E-03  6.1879404E-06  5.1565534E-09  1.8699308E-03  3.1717284E-07  1.072E-05  6.043E-05  7.735E-05  9.612E-01  1.044E+00  6.25E+02  9.23E+02  2.14E+02  0.492176  0.033876  0.0000000E+00  1.8226280520E-01       4.238     4.87   -5.9582   -3.0128   -1.0668   -0.2986   -0.1287   -0.3771   -0.1949   -0.0310   -0.8250   -0.0624   -0.2638    0.3233         1   -2.9455
  8  1.776120509739381E+06   14.982636  4.288599  4.482316  7.2000000E-01  2.6595590E-01  2.2830994E-03  2.7739054E-05  6.5878988E-04  5.7184721E-03  2.2657049E-06  1.2899598E-05  1.8768898E-03  1.5180785E-04  2.289E-12  0.3829  4.482316   -8.004  0.828282  7.547461  6.5974510E-01  3.2643930E-01  4.6528545E-05  1.2647373E-05  7.2447510E-03  1.2039857E-03  5.2546549E-06  4.2399369E-09  1.8690625E-03  1.8655443E-07  1.051E-05  5.963E-05  7.677E-05  9.612E-01  1.044E+00  6.23E+02  9.18E+02  2.12E+02  0.492048  0.034298  0.0000000E+00  1.8203102972E-01       4.230     4.92   -5.9715   -3.0298   -1.0660   -0.2984   -0.1286   -0.3768   -0.1947   -0.0310   -0.8242   -0.0624   -0.2636    0.3231         1   -2.9417
  9  2.019276049345562E+06   14.980201  4.294002  4.481640  7.1999990E-01  2.6595590E-01  2.2829630E-03  2.7807498E-05  6.5888745E-04  5.7184609E-03  2.2660323E-06  1.2899190E-05  1.8768898E-03  1.5180615E-04  8.392E-12  0.3809  4.481640   -7.995  0.826824  7.547823  6.5157340E-01  3.3463130E-01  4.7638169E-05  1.2953664E-05  7.3849140E-03  1.0426671E-03  4.4826527E-06  3.7631656E-09  1.8682184E-03  2.8268250E-07  1.016E-05  5.902E-05  7.609E-05  9.608E-01  1.044E+00  6.20E+02  9.14E+02  2.12E+02  0.494209  0.034733  0.0000000E+00  1.8178790813E-01       4.222     4.96   -5.9850   -3.0468   -1.0651   -0.2982   -0.1285   -0.3766   -0.1945   -0.0309   -0.8234   -0.0623   -0.2635    0.3229         1   -2.9382
 10  2.254869335327629E+06   14.977787  4.299389  4.481057  7.1999970E-01  2.6595610E-01  2.2826508E-03  2.7946943E-05  6.5913285E-04  5.7184300E-03  2.2668631E-06  1.2898201E-05  1.8768898E-03  1.5180164E-04  2.131E-11  0.3788  4.481057   -7.985  0.825829  7.548251  6.4347080E-01  3.4275060E-01  4.8460402E-05  1.3176892E-05  7.4998987E-03  9.1043659E-04  3.8950322E-06  3.2719089E-09  1.8673921E-03  2.7145989E-07  9.790E-06  5.832E-05  7.552E-05  9.608E-01  1.045E+00  6.17E+02  9.09E+02  2.12E+02  0.494432  0.035172  0.0000000E+00  1.8154509240E-01       4.214     5.01   -5.9985   -3.0632   -1.0644   -0.2981   -0.1285   -0.3764   -0.1944   -0.0309   -0.8228   -0.0623   -0.2633    0.3227         1   -2.9352
 11  2.490462621309699E+06   14.975318  4.304892  4.480480  7.1999930E-01  2.6595650E-01  2.2820016E-03  2.8208853E-05  6.5968069E-04  5.7183556E-03  2.2687176E-06  1.2896058E-05  1.8768897E-03  1.5179117E-04  4.516E-11  0.3769  4.480480   -7.975  0.825129  7.548795  6.3524740E-01  3.5098800E-01  4.9177472E-05  1.3371373E-05  7.5960035E-03  7.9986717E-04  3.4050196E-06  2.8328806E-09  1.8665616E-03  2.0839576E-07  9.413E-06  5.776E-05  7.496E-05  9.604E-01  1.045E+00  6.14E+02  9.05E+02  2.12E+02  0.496663  0.035626  0.0000000E+00  1.8129495171E-01       4.207     5.05   -6.0122   -3.0800   -1.0637   -0.2979   -0.1284   -0.3761   -0.1942   -0.0309   -0.8222   -0.0622   -0.2632    0.3225         1   -2.9323
