line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  9.902306424425064E+05   31.755069  5.155267  4.600810  7.1999830E-01  2.6595750E-01  2.2817023E-03  2.8155359E-05  6.6031873E-04  5.7181059E-03  2.2703085E-06  1.2893279E-05  1.8768894E-03  1.5176961E-04  6.833E-10  0.5457  4.600810   -6.580  0.555922  7.595728  6.4186870E-01  3.4437440E-01  5.9646351E-05  1.6315941E-05  7.6244286E-03  7.5109559E-04  1.9868303E-06  4.1514634E-09  1.8635129E-03  9.8705564E-07  2.024E-05  4.460E-05  5.319E-05  9.598E-01  1.048E+00  7.23E+02  1.02E+03  2.51E+02  0.499961  0.119045  0.0000000E+00  7.1618790922E-01       4.164     7.72   -8.1382   -4.4021   -1.1686   -0.3341   -0.1455   -0.4258   -0.2246   -0.0359   -0.9479   -0.0747   -0.2957    0.3645         1   -3.7360
 11  1.097676070429065E+06   31.726416  5.160251  4.599909  7.1999610E-01  2.6595960E-01  2.2801216E-03  2.8549125E-05  6.6217611E-04  5.7176295E-03  2.2756705E-06  1.2885923E-05  1.8768888E-03  1.5172224E-04  1.424E-09  0.5441  4.599909   -6.569  0.555450  7.596154  6.3349020E-01  3.5276470E-01  6.0817107E-05  1.6638556E-05  7.7051935E-03  6.5710093E-04  1.7020100E-06  3.4310382E-09  1.8623428E-03  9.5743479E-07  1.997E-05  4.400E-05  5.261E-05  9.596E-01  1.049E+00  7.19E+02  1.01E+03  2.50E+02  0.500967  0.120527  0.0000000E+00  7.1093263689E-01       4.155     7.80   -8.1506   -4.4203   -1.1682   -0.3338   -0.1454   -0.4256   -0.2243   -0.0359   -0.9470   -0.0746   -0.2955    0.3642         1   -3.7303
 12  1.206113808163555E+06   31.696768  5.165367  4.599309  7.1999180E-01  2.6596370E-01  2.2774838E-03  2.9151659E-05  6.6540255E-04  5.7167502E-03  2.2846160E-06  1.2873495E-05  1.8768877E-03  1.5163907E-04  2.655E-09  0.5424  4.599309   -6.558  0.555554  7.596789  6.2516350E-01  3.6110010E-01  6.0756345E-05  1.6620562E-05  7.7670950E-03  5.8660692E-04  1.5420213E-06  3.7502043E-09  1.8611895E-03  1.0405719E-06  1.955E-05  4.330E-05  5.202E-05  9.597E-01  1.048E+00  7.16E+02  1.01E+03  2.49E+02  0.500460  0.122069  0.0000000E+00  7.0546144706E-01       4.147     7.86   -8.1634   -4.4367   -1.1680   -0.3336   -0.1453   -0.4254   -0.2242   -0.0359   -0.9464   -0.0746   -0.2954    0.3641         1   -3.7267
 13  1.310659519911986E+06   31.667457  5.170370  4.598504  7.1998480E-01  2.6597040E-01  2.2738285E-03  2.9930573E-05  6.7004247E-04  5.7154016E-03  2.2968724E-06  1.2856135E-05  1.8768859E-03  1.5151874E-04  4.354E-09  0.5410  4.598504   -6.547  0.555475  7.597335  6.1687230E-01  3.6939890E-01  6.1478172E-05  1.6820458E-05  7.8197531E-03  5.2538504E-04  1.3627603E-06  3.3062367E-09  1.8600418E-03  1.0046525E-06  1.912E-05  4.250E-05  5.148E-05  9.604E-01  1.050E+00  7.12E+02  1.00E+03  2.45E+02  0.496338  0.123597  0.0000000E+00  7.0002360742E-01       4.138     7.94   -8.1759   -4.4542   -1.1677   -0.3334   -0.1453   -0.4251   -0.2240   -0.0358   -0.9456   -0.0745   -0.2952    0.3639         1   -3.7218
 14  1.418095216740676E+06   31.636568  5.175577  4.597714  7.1997310E-01  2.6598180E-01  2.2685930E-03  3.0982983E-05  6.7693528E-04  5.7132592E-03  2.3140799E-06  1.2831130E-05  1.8768830E-03  1.5133956E-04  6.815E-09  0.5394  4.597714   -6.536  0.555424  7.597919  6.0850760E-01  3.7776930E-01  6.2111668E-05  1.7003720E-05  7.8585057E-03  4.8015237E-04  1.2265442E-06  3.1480377E-09  1.8588887E-03  1.0890370E-06  1.857E-05  4.200E-05  5.088E-05  9.601E-01  1.050E+00  7.08E+02  9.94E+02  2.45E+02  0.498183  0.125209  0.0000000E+00  6.9426754811E-01       4.130     8.02   -8.1889   -4.4721   -1.1673   -0.3332   -0.1452   -0.4249   -0.2238   -0.0358   -0.9448   -0.0744   -0.2951    0.3636         1   -3.7169
 15  1.520914176024515E+06   31.606242  5.180609  4.596868  7.1995580E-01  2.6599880E-01  2.2620750E-03  3.2227568E-05  6.8583800E-04  5.7102992E-03  2.3349270E-06  1.2799869E-05  1.8768789E-03  1.5110837E-04  9.919E-09  0.5381  4.596868   -6.525  0.555615  7.598552  6.0022160E-01  3.8606040E-01  6.2553925E-05  1.7125922E-05  7.8941395E-03  4.3879593E-04  1.1105866E-06  2.7650517E-09  1.8577436E-03  1.0474543E-06  1.805E-05  4.160E-05  5.033E-05  9.595E-01  1.049E+00  7.05E+02  9.88E+02  2.46E+02  0.501622  0.126789  0.0000000E+00  6.8858837211E-01       4.121     8.09   -8.2015   -4.4900   -1.1670   -0.3329   -0.1451   -0.4246   -0.2236   -0.0358   -0.9440   -0.0744   -0.2949    0.3634         1   -3.7116
 16  1.625819422560495E+06   31.574510  5.185738  4.595978  7.1992980E-01  2.6602440E-01  2.2538190E-03  3.3732114E-05  6.9754413E-04  5.7061423E-03  2.3604604E-06  1.2760137E-05  1.8768728E-03  1.5080555E-04  1.391E-08  0.5368  4.595978   -6.514  0.555778  7.599203  5.9188230E-01  3.9440350E-01  6.3212377E-05  1.7300193E-05  7.9197951E-03  4.0846101E-04  1.0259427E-06  2.6176822E-09  1.8565925E-03  1.1278917E-06  1.746E-05  4.080E-05  4.975E-05  9.600E-01  1.050E+00  7.01E+02  9.82E+02  2.43E+02  0.498828  0.128422  0.0000000E+00  6.8262036750E-01       4.112     8.18   -8.2143   -4.5083   -1.1666   -0.3326   -0.1450   -0.4243   -0.2234   -0.0357   -0.9431   -0.0743   -0.2947    0.3632         1   -3.7060
 17  1.728999962109426E+06   31.542485  5.191045  4.595148  7.1989270E-01  2.6606090E-01  2.2439635E-03  3.5450329E-05  7.1206354E-04  5.7006472E-03  2.3897468E-06  1.2712563E-05  1.8768645E-03  1.5043237E-04  1.876E-08  0.5356  4.595148   -6.503  0.556051  7.599869  5.8350040E-01  4.0278880E-01  6.3592675E-05  1.7415719E-05  7.9435477E-03  3.8074549E-04  9.4033016E-07  2.1186283E-09  1.8554319E-03  1.1100743E-06  1.688E-05  4.030E-05  4.918E-05  9.598E-01  1.051E+00  6.97E+02  9.76E+02  2.42E+02  0.499772  0.130130  0.0000000E+00  6.7656087829E-01       4.103     8.26   -8.2276   -4.5267   -1.1662   -0.3324   -0.1449   -0.4241   -0.2232   -0.0357   -0.9423   -0.0742   -0.2945    0.3630         1   -3.7009
 18  1.830747714844307E+06   31.510089  5.196109  4.594328  7.1984190E-01  2.6611120E-01  2.2326037E-03  3.7347747E-05  7.2946327E-04  5.6936522E-03  2.4219844E-06  1.2657567E-05  1.8768535E-03  1.4998900E-04  2.444E-08  0.5341  4.594328   -6.491  0.556499  7.600606  5.7517860E-01  4.1111320E-01  6.3761915E-05  1.7453384E-05  7.9627375E-03  3.5858612E-04  8.9206385E-07  2.4196854E-09  1.8542775E-03  1.1704825E-06  1.629E-05  3.960E-05  4.861E-05  9.601E-01  1.050E+00  6.93E+02  9.69E+02  2.40E+02  0.498343  0.131788  0.0000000E+00  6.7040589630E-01       4.094     8.34   -8.2403   -4.5445   -1.1659   -0.3322   -0.1448   -0.4238   -0.2230   -0.0357   -0.9415   -0.0741   -0.2943    0.3627         1   -3.6958
 19  1.932451800336708E+06   31.476868  5.201414  4.593491  7.1977330E-01  2.6617930E-01  2.2196669E-03  3.9419500E-05  7.5006954E-04  5.6848879E-03  2.4568388E-06  1.2594755E-05  1.8768389E-03  1.4946932E-04  3.099E-08  0.5326  4.593491   -6.480  0.556926  7.601336  5.6689170E-01  4.1940210E-01  6.3922752E-05  1.7500277E-05  7.9775048E-03  3.4148761E-04  8.3840725E-07  1.1435419E-09  1.8531254E-03  1.2112450E-06  1.569E-05  3.900E-05  4.802E-05  9.600E-01  1.051E+00  6.89E+02  9.63E+02  2.39E+02  0.498776  0.133543  0.0000000E+00  6.6405060571E-01       4.085     8.42   -8.2535   -4.5629   -1.1655   -0.3319   -0.1447   -0.4235   -0.2228   -0.0356   -0.9407   -0.0741   -0.2941    0.3625         1   -3.6906
 20  2.031626011418048E+06   31.443633  5.206547  4.592590  7.1968540E-01  2.6626670E-01  2.2055561E-03  4.1587882E-05  7.7342734E-04  5.6744302E-03  2.4927525E-06  1.2526040E-05  1.8768208E-03  1.4888696E-04  3.819E-08  0.5317  4.592590   -6.469  0.557356  7.602044  5.5853410E-01  4.2776180E-01  6.4327320E-05  1.7613834E-05  7.9924852E-03  3.2373266E-04  7.8880191E-07  2.2241153E-09  1.8519581E-03  1.2296388E-06  1.512E-05  3.830E-05  4.746E-05  9.601E-01  1.051E+00  6.86E+02  9.57E+02  2.37E+02  0.497982  0.135267  0.0000000E+00  6.5766095309E-01       4.076     8.51   -8.2664   -4.5814   -1.1651   -0.3316   -0.1446   -0.4232   -0.2226   -0.0356   -0.9398   -0.0740   -0.2940    0.3623         1   -3.6850
 21  2.132707984914504E+06   31.408883  5.211808  4.591647  7.1956790E-01  2.6638390E-01  2.1894596E-03  4.3959287E-05  8.0112273E-04  5.6614231E-03  2.5311891E-06  1.2447409E-05  1.8767972E-03  1.4820510E-04  4.650E-08  0.5306  4.591647   -6.458  0.557822  7.602792  5.5022420E-01  4.3607290E-01  6.4724635E-05  1.7716315E-05  8.0011067E-03  3.1325002E-04  7.5983862E-07  2.2055381E-09  1.8507954E-03  1.3245354E-06  1.452E-05  3.770E-05  4.685E-05  9.602E-01  1.051E+00  6.82E+02  9.50E+02  2.36E+02  0.497944  0.137057  0.0000000E+00  6.5095045008E-01       4.066     8.60   -8.2795   -4.6004   -1.1646   -0.3314   -0.1445   -0.4229   -0.2224   -0.0356   -0.9388   -0.0739   -0.2937    0.3620         1   -3.6791
 22  2.229269638413234E+06   31.374824  5.216983  4.590634  7.1942830E-01  2.6652310E-01  2.1730367E-03  4.6278637E-05  8.3046387E-04  5.6470348E-03  2.5677834E-06  1.2366917E-05  1.8767699E-03  1.4749208E-04  5.490E-08  0.5294  4.590634   -6.447  0.558248  7.603495  5.4189810E-01  4.4440070E-01  6.5248695E-05  1.7869017E-05  8.0125880E-03  2.9928807E-04  7.1036422E-07  1.9845420E-09  1.8496236E-03  1.2954834E-06  1.399E-05  3.740E-05  4.627E-05  9.592E-01  1.050E+00  6.78E+02  9.44E+02  2.37E+02  0.503166  0.138840  0.0000000E+00  6.4433977326E-01       4.057     8.68   -8.2925   -4.6198   -1.1642   -0.3311   -0.1444   -0.4226   -0.2221   -0.0355   -0.9378   -0.0738   -0.2935    0.3617         1   -3.6727
 23  2.327527788589417E+06   31.339284  5.222315  4.589727  7.1925230E-01  2.6669900E-01  2.1550841E-03  4.8708881E-05  8.6372089E-04  5.6300822E-03  2.6049200E-06  1.2278626E-05  1.8767361E-03  1.4669450E-04  6.403E-08  0.5282  4.589727   -6.436  0.558809  7.604259  5.3354570E-01  4.5275410E-01  6.5347939E-05  1.7903232E-05  8.0202629E-03  2.9036464E-04  6.8557379E-07  2.0221690E-09  1.8484449E-03  1.3859524E-06  1.343E-05  3.640E-05  4.568E-05  9.602E-01  1.051E+00  6.74E+02  9.37E+02  2.33E+02  0.497480  0.140700  0.0000000E+00  6.3741222383E-01       4.047     8.78   -8.3058   -4.6387   -1.1637   -0.3308   -0.1443   -0.4223   -0.2219   -0.0355   -0.9369   -0.0737   -0.2933    0.3615         1   -3.6671
 24  2.425574885367587E+06   31.302894  5.227672  4.588634  7.1903280E-01  2.6691830E-01  2.1356095E-03  5.1232152E-05  9.0110781E-04  5.6103330E-03  2.6420327E-06  1.2182497E-05  1.8766949E-03  1.4580985E-04  7.395E-08  0.5269  4.588634   -6.425  0.559353  7.605027  5.2521720E-01  4.6108330E-01  6.5828054E-05  1.8029279E-05  8.0253177E-03  2.8381128E-04  6.6544012E-07  1.4247322E-09  1.8472646E-03  1.4489906E-06  1.289E-05  3.590E-05  4.507E-05  9.600E-01  1.051E+00  6.70E+02  9.31E+02  2.32E+02  0.498654  0.142593  0.0000000E+00  6.3029454944E-01       4.037     8.88   -8.3192   -4.6590   -1.1632   -0.3305   -0.1442   -0.4219   -0.2217   -0.0354   -0.9358   -0.0736   -0.2931    0.3611         1   -3.6602
 25  2.521063482207324E+06   31.266530  5.232998  4.587626  7.1877950E-01  2.6717180E-01  2.1159013E-03  5.3674887E-05  9.4025700E-04  5.5889813E-03  2.6764163E-06  1.2084847E-05  1.8766482E-03  1.4489568E-04  8.369E-08  0.5261  4.587626   -6.413  0.559921  7.605784  5.1687970E-01  4.6942160E-01  6.6119346E-05  1.8122083E-05  8.0315783E-03  2.7618013E-04  6.3620069E-07  1.8130340E-09  1.8460772E-03  1.4881668E-06  1.239E-05  3.540E-05  4.447E-05  9.594E-01  1.050E+00  6.66E+02  9.24E+02  2.32E+02  0.502059  0.144499  0.0000000E+00  6.2314542858E-01       4.027     8.97   -8.3325   -4.6786   -1.1627   -0.3302   -0.1441   -0.4216   -0.2214   -0.0354   -0.9348   -0.0735   -0.2929    0.3609         1   -3.6539
 26  2.617311190297504E+06   31.228918  5.238368  4.586641  7.1847400E-01  2.6747740E-01  2.0949300E-03  5.6159844E-05  9.8329361E-04  5.5648266E-03  2.7096847E-06  1.1980533E-05  1.8765929E-03  1.4390358E-04  9.388E-08  0.5253  4.586641   -6.402  0.560553  7.606580  5.0860440E-01  4.7769730E-01  6.6564858E-05  1.8236940E-05  8.0344466E-03  2.7217840E-04  6.2306723E-07  1.7879587E-09  1.8448939E-03  1.5774760E-06  1.188E-05  3.470E-05  4.385E-05  9.602E-01  1.051E+00  6.62E+02  9.17E+02  2.29E+02  0.497638  0.146447  0.0000000E+00  6.1573519880E-01       4.017     9.07   -8.3459   -4.6981   -1.1622   -0.3299   -0.1440   -0.4212   -0.2212   -0.0354   -0.9339   -0.0735   -0.2926    0.3606         1   -3.6478
 27  2.713737288414448E+06   31.190231  5.243908  4.585682  7.1810890E-01  2.6784300E-01  2.0727240E-03  5.8670977E-05  1.0303289E-03  5.5377235E-03  2.7413986E-06  1.1869627E-05  1.8765279E-03  1.4283295E-04  1.045E-07  0.5243  4.585682   -6.391  0.561374  7.607432  5.0021630E-01  4.8608570E-01  6.6528292E-05  1.8228237E-05  8.0383011E-03  2.6784226E-04  6.1218685E-07  1.8395448E-09  1.8436885E-03  1.6202755E-06  1.140E-05  3.420E-05  4.323E-05  9.596E-01  1.050E+00  6.58E+02  9.11E+02  2.29E+02  0.500844  0.148480  0.0000000E+00  6.0808080860E-01       4.007     9.16   -8.3598   -4.7180   -1.1617   -0.3296   -0.1439   -0.4209   -0.2209   -0.0353   -0.9329   -0.0734   -0.2924    0.3603         1   -3.6418
 28  2.804326424501726E+06   31.152947  5.249125  4.584584  7.1770790E-01  2.6824460E-01  2.0509585E-03  6.1019604E-05  1.0778166E-03  5.5097139E-03  2.7691781E-06  1.1760476E-05  1.8764575E-03  1.4176488E-04  1.146E-07  0.5231  4.584584   -6.380  0.561959  7.608175  4.9192760E-01  4.9437530E-01  6.7144934E-05  1.8408586E-05  8.0440877E-03  2.6021480E-04  5.7999901E-07  1.6109477E-09  1.8424914E-03  1.6328917E-06  1.097E-05  3.330E-05  4.264E-05  9.606E-01  1.051E+00  6.54E+02  9.04E+02  2.25E+02  0.495501  0.150419  0.0000000E+00  6.0067841050E-01       3.997     9.27   -8.3728   -4.7378   -1.1612   -0.3293   -0.1437   -0.4205   -0.2207   -0.0353   -0.9319   -0.0733   -0.2922    0.3600         1   -3.6351
 29  2.898275935231118E+06   31.113301  5.254586  4.583481  7.1722290E-01  2.6873030E-01  2.0273546E-03  6.3447367E-05  1.1307879E-03  5.4778030E-03  2.7958118E-06  1.1641611E-05  1.8763736E-03  1.4058703E-04  1.252E-07  0.5224  4.583481   -6.369  0.562735  7.609015  4.8361170E-01  5.0269150E-01  6.7470224E-05  1.8493743E-05  8.0461258E-03  2.5735686E-04  5.6888117E-07  1.6469796E-09  1.8412857E-03  1.7291531E-06  1.053E-05  3.270E-05  4.202E-05  9.607E-01  1.051E+00  6.49E+02  8.97E+02  2.23E+02  0.494644  0.152474  0.0000000E+00  5.9278979826E-01       3.986     9.38   -8.3865   -4.7580   -1.1607   -0.3289   -0.1435   -0.4200   -0.2205   -0.0352   -0.9311   -0.0731   -0.2918    0.3596         1   -3.6285
 30  2.990764934755424E+06   31.073241  5.260138  4.582745  7.1667290E-01  2.6928140E-01  2.0033092E-03  6.5798716E-05  1.1862563E-03  5.4437246E-03  2.8193952E-06  1.1519995E-05  1.8762798E-03  1.3936738E-04  1.358E-07  0.5216  4.582745   -6.358  0.564026  7.610015  4.7528070E-01  5.1102240E-01  6.6582637E-05  1.8248024E-05  8.0502063E-03  2.5416582E-04  5.8166338E-07  1.9816424E-09  1.8400713E-03  1.7765677E-06  1.011E-05  3.180E-05  4.142E-05  9.615E-01  1.050E+00  6.46E+02  8.91E+02  2.19E+02  0.490198  0.154585  0.0000000E+00  5.8483302551E-01       3.977     9.48   -8.4003   -4.7759   -1.1604   -0.3286   -0.1433   -0.4197   -0.2204   -0.0352   -0.9307   -0.0731   -0.2916    0.3593         1   -3.6244
 31  3.082100413347284E+06   31.032645  5.265616  4.581551  7.1607950E-01  2.6987580E-01  1.9798789E-03  6.7975873E-05  1.2417136E-03  5.4090503E-03  2.8390849E-06  1.1400974E-05  1.8761797E-03  1.3816060E-04  1.452E-07  0.5207  4.581551   -6.346  0.564920  7.610886  4.6687300E-01  5.1943050E-01  6.6905134E-05  1.8332083E-05  8.0528611E-03  2.5060982E-04  5.6844558E-07  1.9459702E-09  1.8388391E-03  1.8293279E-06  9.722E-06  3.110E-05  4.080E-05  9.619E-01  1.050E+00  6.41E+02  8.84E+02  2.17E+02  0.488022  0.156698  0.0000000E+00  5.7679871098E-01       3.966     9.59   -8.4140   -4.7967   -1.1599   -0.3282   -0.1430   -0.4192   -0.2202   -0.0352   -0.9298   -0.0729   -0.2913    0.3589         1   -3.6173
