line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 11  6.897488600555804E+05   58.597184  5.725009  4.663199  7.1984880E-01  2.6610470E-01  2.2434872E-03  2.8000563E-05  7.2928364E-04  5.6906197E-03  2.3615621E-06  1.2672332E-05  1.8768445E-03  1.5013391E-04  8.115E-08  0.6866  4.663199   -5.663  0.378981  7.625087  6.3407250E-01  3.5219330E-01  6.9019414E-05  1.8896988E-05  7.7654896E-03  5.7503639E-04  1.1271925E-06  3.2478858E-09  1.8592738E-03  2.3004280E-06  2.650E-05  3.110E-05  3.580E-05  9.680E-01  1.045E+00  8.15E+02  1.07E+03  2.53E+02  0.450001  0.239525  0.0000000E+00  1.8296076254E+00       4.105    11.22   -9.5625   -5.3595   -1.1856   -0.3543   -0.1513   -0.4455   -0.2407   -0.0387   -1.0157   -0.0801   -0.3089    0.3810         1   -4.2030
 12  7.579499730233611E+05   58.447381  5.728514  4.662121  7.1970740E-01  2.6624560E-01  2.2210379E-03  2.8084228E-05  7.7459390E-04  5.6687900E-03  2.4059132E-06  1.2543399E-05  1.8768053E-03  1.4901960E-04  1.404E-07  0.6856  4.662121   -5.653  0.379383  7.625502  6.2580040E-01  3.6047370E-01  7.0217936E-05  1.9230319E-05  7.8218250E-03  5.0878137E-04  9.7973955E-07  2.8442896E-09  1.8578849E-03  2.3180783E-06  2.632E-05  3.060E-05  3.509E-05  9.682E-01  1.045E+00  8.10E+02  1.06E+03  2.50E+02  0.448694  0.242064  0.0000000E+00  1.7894045740E+00       4.096    11.33   -9.5713   -5.3756   -1.1853   -0.3540   -0.1511   -0.4451   -0.2405   -0.0387   -1.0148   -0.0800   -0.3086    0.3807         1   -4.1957
 13  8.265059258424300E+05   58.293496  5.732116  4.661336  7.1947140E-01  2.6648130E-01  2.1915077E-03  2.8166904E-05  8.3794874E-04  5.6358230E-03  2.4568196E-06  1.2373620E-05  1.8767427E-03  1.4746257E-04  2.266E-07  0.6846  4.661336   -5.645  0.380218  7.626061  6.1747820E-01  3.6880230E-01  7.0388770E-05  1.9277970E-05  7.8677690E-03  4.5607818E-04  8.8057227E-07  2.8464334E-09  1.8564944E-03  2.3544687E-06  2.600E-05  3.000E-05  3.438E-05  9.680E-01  1.042E+00  8.06E+02  1.05E+03  2.50E+02  0.449831  0.244691  0.0000000E+00  1.7483646897E+00       4.089    11.41   -9.5803   -5.3898   -1.1851   -0.3537   -0.1510   -0.4448   -0.2403   -0.0386   -1.0141   -0.0799   -0.3084    0.3804         1   -4.1905
 14  8.944189926385059E+05   58.137705  5.735749  4.660522  7.1911690E-01  2.6683620E-01  2.1559032E-03  2.8240343E-05  9.1887179E-04  5.5909281E-03  2.5090067E-06  1.2168691E-05  1.8766521E-03  1.4548840E-04  3.395E-07  0.6838  4.660522   -5.635  0.381054  7.626617  6.0920180E-01  3.7708370E-01  7.0853028E-05  1.9408645E-05  7.9039105E-03  4.1407222E-04  7.9496033E-07  2.7081892E-09  1.8551157E-03  2.3911954E-06  2.558E-05  2.930E-05  3.367E-05  9.687E-01  1.041E+00  8.01E+02  1.04E+03  2.46E+02  0.445129  0.247357  0.0000000E+00  1.7071578803E+00       4.080    11.51   -9.5894   -5.4042   -1.1849   -0.3535   -0.1509   -0.4445   -0.2402   -0.0386   -1.0134   -0.0798   -0.3082    0.3802         1   -4.1852
 15  9.618773778373167E+05   57.979539  5.739413  4.659619  7.1862130E-01  2.6733280E-01  2.1152376E-03  2.8300134E-05  1.0163284E-03  5.5339382E-03  2.5582376E-06  1.1934364E-05  1.8765299E-03  1.4313893E-04  4.766E-07  0.6829  4.659619   -5.625  0.381791  7.627138  6.0092530E-01  3.8536440E-01  7.1637472E-05  1.9665367E-05  7.9329544E-03  3.7959339E-04  7.1338301E-07  1.5982715E-09  1.8537393E-03  2.4126938E-06  2.509E-05  2.860E-05  3.296E-05  9.693E-01  1.041E+00  7.97E+02  1.04E+03  2.42E+02  0.441204  0.250061  0.0000000E+00  1.6656488784E+00       4.071    11.61   -9.5985   -5.4193   -1.1847   -0.3532   -0.1508   -0.4442   -0.2400   -0.0386   -1.0127   -0.0797   -0.3080    0.3799         1   -4.1792
 16  1.029383837229526E+06   57.817764  5.743106  4.658862  7.1793510E-01  2.6802100E-01  2.0685117E-03  2.8346013E-05  1.1338600E-03  5.4621469E-03  2.6031958E-06  1.1664806E-05  1.8763662E-03  1.4034671E-04  6.426E-07  0.6826  4.658862   -5.616  0.382809  7.627750  5.9262170E-01  3.9367140E-01  7.2059293E-05  1.9763714E-05  7.9567904E-03  3.5171843E-04  6.5841424E-07  2.0350897E-09  1.8523598E-03  2.4430263E-06  2.453E-05  2.780E-05  3.224E-05  9.701E-01  1.040E+00  7.92E+02  1.03E+03  2.37E+02  0.435605  0.252801  0.0000000E+00  1.6236150400E+00       4.063    11.71   -9.6078   -5.4335   -1.1845   -0.3530   -0.1507   -0.4439   -0.2398   -0.0385   -1.0120   -0.0796   -0.3078    0.3797         1   -4.1743
 17  1.096589530978596E+06   57.653126  5.746840  4.658016  7.1704770E-01  2.6891150E-01  2.0177057E-03  2.8374921E-05  1.2673990E-03  5.3775556E-03  2.6399328E-06  1.1371379E-05  1.8761607E-03  1.3722517E-04  8.294E-07  0.6822  4.658016   -5.606  0.383759  7.628345  5.8434980E-01  4.0194600E-01  7.3036123E-05  2.0022514E-05  7.9748093E-03  3.2955284E-04  6.0576557E-07  1.9247494E-09  1.8509862E-03  2.4856535E-06  2.392E-05  2.710E-05  3.153E-05  9.716E-01  1.041E+00  7.88E+02  1.02E+03  2.30E+02  0.425571  0.255580  0.0000000E+00  1.5812976332E+00       4.054    11.82   -9.6171   -5.4483   -1.1843   -0.3528   -0.1506   -0.4436   -0.2397   -0.0385   -1.0113   -0.0795   -0.3076    0.3794         1   -4.1688
 18  1.163758577005456E+06   57.484875  5.750670  4.657465  7.1593470E-01  2.7002840E-01  1.9636976E-03  2.8386062E-05  1.4152225E-03  5.2809594E-03  2.6664686E-06  1.1059104E-05  1.8759101E-03  1.3382860E-04  1.033E-06  0.6819  4.657465   -5.596  0.384995  7.629028  5.7607800E-01  4.1021980E-01  7.2966251E-05  2.0008328E-05  7.9905411E-03  3.1171329E-04  5.7313808E-07  2.0330608E-09  1.8496126E-03  2.5329481E-06  2.327E-05  2.610E-05  3.082E-05  9.727E-01  1.039E+00  7.84E+02  1.01E+03  2.24E+02  0.417426  0.258431  0.0000000E+00  1.5384977402E+00       4.046    11.91   -9.6267   -5.4613   -1.1842   -0.3526   -0.1505   -0.4434   -0.2396   -0.0385   -1.0109   -0.0795   -0.3074    0.3792         1   -4.1654
 19  1.230883609329366E+06   57.312950  5.754424  4.656691  7.1455760E-01  2.7141060E-01  1.9065299E-03  2.8379486E-05  1.5775490E-03  5.1720523E-03  2.6819813E-06  1.0728196E-05  1.8756080E-03  1.3016293E-04  1.252E-06  0.6816  4.656691   -5.587  0.385991  7.629634  5.6776700E-01  4.1853250E-01  7.3888956E-05  2.0268241E-05  8.0023107E-03  2.9674672E-04  5.3563402E-07  1.7531854E-09  1.8482309E-03  2.5717857E-06  2.260E-05  2.580E-05  3.008E-05  9.725E-01  1.038E+00  7.79E+02  1.01E+03  2.24E+02  0.419219  0.261247  0.0000000E+00  1.4953738294E+00       4.038    12.00   -9.6361   -5.4758   -1.1840   -0.3524   -0.1504   -0.4431   -0.2394   -0.0385   -1.0102   -0.0794   -0.3072    0.3790         1   -4.1603
 20  1.297265129865088E+06   57.139114  5.758323  4.656283  7.1289870E-01  2.7307560E-01  1.8470164E-03  2.8355653E-05  1.7521544E-03  5.0522854E-03  2.6859992E-06  1.0383344E-05  1.8752525E-03  1.2628558E-04  1.482E-06  0.6814  4.656283   -5.577  0.387377  7.630364  5.5947750E-01  4.2682340E-01  7.3719099E-05  2.0225965E-05  8.0138226E-03  2.8388774E-04  5.1388362E-07  1.8333171E-09  1.8468507E-03  2.6013072E-06  2.192E-05  2.470E-05  2.938E-05  9.744E-01  1.037E+00  7.75E+02  9.98E+02  2.15E+02  0.404816  0.264149  0.0000000E+00  1.4524660048E+00       4.030    12.09   -9.6458   -5.4879   -1.1839   -0.3523   -0.1503   -0.4430   -0.2394   -0.0384   -1.0099   -0.0794   -0.3071    0.3789         1   -4.1579
 21  1.363264777577786E+06   56.962377  5.762126  4.655572  7.1094250E-01  2.7503880E-01  1.7859195E-03  2.8315263E-05  1.9367413E-03  4.9232618E-03  2.6785496E-06  1.0028957E-05  1.8748424E-03  1.2225203E-04  1.718E-06  0.6814  4.655572   -5.567  0.388487  7.631002  5.5119460E-01  4.3510750E-01  7.4627709E-05  2.0477539E-05  8.0220439E-03  2.7299767E-04  4.8478889E-07  1.5899169E-09  1.8454695E-03  2.6309941E-06  2.124E-05  2.430E-05  2.865E-05  9.743E-01  1.035E+00  7.71E+02  9.90E+02  2.14E+02  0.405764  0.266994  0.0000000E+00  1.4095329824E+00       4.022    12.18   -9.6553   -5.5020   -1.1837   -0.3520   -0.1502   -0.4427   -0.2392   -0.0384   -1.0093   -0.0793   -0.3070    0.3787         1   -4.1533
 22  1.428759691005647E+06   56.783023  5.766051  4.655232  7.0864510E-01  2.7734400E-01  1.7230410E-03  2.8258446E-05  2.1317758E-03  4.7847141E-03  2.6598587E-06  9.6638763E-06  1.8743701E-03  1.1805466E-04  1.960E-06  0.6814  4.655232   -5.558  0.389899  7.631740  5.4292670E-01  4.4337640E-01  7.4570756E-05  2.0468496E-05  8.0304045E-03  2.6354368E-04  4.6857734E-07  1.6381305E-09  1.8440884E-03  2.6559992E-06  2.056E-05  2.330E-05  2.795E-05  9.761E-01  1.035E+00  7.67E+02  9.83E+02  2.05E+02  0.391820  0.269906  0.0000000E+00  1.3666973789E+00       4.014    12.27   -9.6651   -5.5136   -1.1837   -0.3520   -0.1502   -0.4426   -0.2392   -0.0384   -1.0091   -0.0793   -0.3069    0.3786         1   -4.1515
 23  1.494427430537367E+06   56.599090  5.769963  4.654728  7.0597190E-01  2.8002600E-01  1.6586418E-03  2.8185358E-05  2.3363308E-03  4.6373519E-03  2.6302293E-06  9.2896058E-06  1.8738306E-03  1.1371543E-04  2.205E-06  0.6816  4.654728   -5.548  0.391278  7.632464  5.3462040E-01  4.5168350E-01  7.5171065E-05  2.0626030E-05  8.0365453E-03  2.5554927E-04  4.4904799E-07  1.4641597E-09  1.8426984E-03  2.6835911E-06  1.987E-05  2.280E-05  2.723E-05  9.763E-01  1.033E+00  7.63E+02  9.76E+02  2.03E+02  0.390205  0.272806  0.0000000E+00  1.3235485759E+00       4.007    12.36   -9.6749   -5.5265   -1.1835   -0.3518   -0.1501   -0.4424   -0.2391   -0.0384   -1.0087   -0.0792   -0.3068    0.3784         1   -4.1484
 24  1.562638129339656E+06   56.403499  5.774306  4.654496  7.0280830E-01  2.8319940E-01  1.5914054E-03  2.8093794E-05  2.5545768E-03  4.4781761E-03  2.5890560E-06  8.8984740E-06  1.8732030E-03  1.0914873E-04  2.455E-06  0.6832  4.654496   -5.537  0.392723  7.633227  5.2633640E-01  4.5996760E-01  7.5463507E-05  2.0707709E-05  8.0379713E-03  2.5343438E-04  4.4212702E-07  1.5882746E-09  1.8413119E-03  2.8117348E-06  1.914E-05  2.200E-05  2.649E-05  9.774E-01  1.031E+00  7.59E+02  9.69E+02  1.98E+02  0.381660  0.275990  0.0000000E+00  1.2785691102E+00       3.999    12.44   -9.6858   -5.5384   -1.1835   -0.3518   -0.1501   -0.4424   -0.2390   -0.0384   -1.0086   -0.0792   -0.3067    0.3784         1   -4.1473
 25  1.634595295742227E+06   56.191610  5.779239  4.654477  6.9898730E-01  2.8703140E-01  1.5198325E-03  2.7979796E-05  2.7916210E-03  4.3033652E-03  2.5348782E-06  8.4817136E-06  1.8724572E-03  1.0425361E-04  2.714E-06  0.6857  4.654477   -5.525  0.394259  7.634029  5.1805610E-01  4.6824740E-01  7.5891626E-05  2.0823319E-05  8.0343993E-03  2.5680209E-04  4.4265566E-07  1.6772668E-09  1.8399241E-03  2.9581370E-06  1.835E-05  2.110E-05  2.572E-05  9.792E-01  1.031E+00  7.55E+02  9.62E+02  1.89E+02  0.366974  0.279567  0.0000000E+00  1.2309822542E+00       3.991    12.53   -9.6981   -5.5499   -1.1836   -0.3519   -0.1501   -0.4425   -0.2392   -0.0384   -1.0091   -0.0792   -0.3069    0.3785         1   -4.1482
 26  1.706035742005595E+06   55.975344  5.784159  4.654621  6.9465160E-01  2.9137890E-01  1.4481829E-03  2.7848949E-05  3.0332945E-03  4.1233940E-03  2.4710454E-06  8.0641049E-06  1.8716238E-03  9.9324161E-05  2.966E-06  0.6883  4.654621   -5.513  0.396045  7.634914  5.0975070E-01  4.7655240E-01  7.5604644E-05  2.0747039E-05  8.0344828E-03  2.5717960E-04  4.4499841E-07  1.8446435E-09  1.8385257E-03  3.0115458E-06  1.761E-05  2.040E-05  2.495E-05  9.798E-01  1.028E+00  7.52E+02  9.55E+02  1.85E+02  0.361901  0.283121  0.0000000E+00  1.1837082214E+00       3.985    12.60   -9.7104   -5.5602   -1.1837   -0.3520   -0.1502   -0.4427   -0.2393   -0.0384   -1.0096   -0.0793   -0.3070    0.3787         1   -4.1502
 27  1.772347517810236E+06   55.769200  5.788445  4.654587  6.9016640E-01  2.9587530E-01  1.3822307E-03  2.7713722E-05  3.2592105E-03  3.9538031E-03  2.4046965E-06  7.6793563E-06  1.8707730E-03  9.4765349E-05  3.188E-06  0.6891  4.654587   -5.502  0.397343  7.635619  5.0146900E-01  4.8483510E-01  7.6685646E-05  2.1058101E-05  8.0394251E-03  2.4972925E-04  4.2175716E-07  1.1615025E-09  1.8371230E-03  2.9125019E-06  1.699E-05  1.980E-05  2.423E-05  9.808E-01  1.027E+00  7.48E+02  9.48E+02  1.79E+02  0.352940  0.286225  0.0000000E+00  1.1399087332E+00       3.978    12.67   -9.7211   -5.5703   -1.1838   -0.3522   -0.1502   -0.4429   -0.2394   -0.0385   -1.0100   -0.0793   -0.3071    0.3788         1   -4.1508
 28  1.834300492001095E+06   55.572205  5.792281  4.654798  6.8546260E-01  3.0058990E-01  1.3201809E-03  2.7572469E-05  3.4745182E-03  3.7911149E-03  2.3362194E-06  7.3170619E-06  1.8698908E-03  9.0460429E-05  3.391E-06  0.6890  4.654798   -5.493  0.399096  7.636455  4.9317860E-01  4.9312650E-01  7.6461169E-05  2.0990672E-05  8.0499618E-03  2.3808384E-04  4.0567781E-07  1.2157733E-09  1.8357142E-03  2.8227959E-06  1.644E-05  1.880E-05  2.355E-05  9.825E-01  1.026E+00  7.45E+02  9.42E+02  1.71E+02  0.337428  0.288982  0.0000000E+00  1.0992665707E+00       3.973    12.73   -9.7307   -5.5776   -1.1839   -0.3523   -0.1503   -0.4431   -0.2395   -0.0385   -1.0106   -0.0794   -0.3072    0.3790         1   -4.1531
 29  1.896507883715097E+06   55.369987  5.796177  4.654889  6.8029990E-01  3.0576380E-01  1.2589093E-03  2.7417389E-05  3.6895384E-03  3.6277324E-03  2.2633129E-06  6.9589946E-06  1.8689326E-03  8.6196610E-05  3.582E-06  0.6894  4.654889   -5.483  0.400408  7.637142  4.8488920E-01  5.0141700E-01  7.7394412E-05  2.1254327E-05  8.0563448E-03  2.2924179E-04  3.8239586E-07  1.0809124E-09  1.8343035E-03  2.8176407E-06  1.590E-05  1.830E-05  2.287E-05  9.830E-01  1.024E+00  7.42E+02  9.37E+02  1.68E+02  0.332947  0.291754  0.0000000E+00  1.0588466718E+00       3.968    12.79   -9.7404   -5.5860   -1.1840   -0.3525   -0.1503   -0.4432   -0.2396   -0.0385   -1.0110   -0.0794   -0.3073    0.3791         1   -4.1545
 30  1.960410306427888E+06   55.157398  5.800475  4.655283  6.7444940E-01  3.1162590E-01  1.1964477E-03  2.7240610E-05  3.9109738E-03  3.4586433E-03  2.1840862E-06  6.5936304E-06  1.8678570E-03  8.1838986E-05  3.769E-06  0.6902  4.655283   -5.473  0.402206  7.637992  4.7660440E-01  5.0970210E-01  7.7169263E-05  2.1197530E-05  8.0609912E-03  2.2430749E-04  3.7514497E-07  1.3110942E-09  1.8328918E-03  2.8876110E-06  1.533E-05  1.750E-05  2.218E-05  9.842E-01  1.022E+00  7.39E+02  9.31E+02  1.61E+02  0.321848  0.294762  0.0000000E+00  1.0177089310E+00       3.962    12.84   -9.7512   -5.5931   -1.1842   -0.3527   -0.1504   -0.4435   -0.2398   -0.0385   -1.0118   -0.0795   -0.3075    0.3794         1   -4.1581
 31  2.028266853170626E+06   54.925600  5.805423  4.655796  6.6771520E-01  3.1837250E-01  1.1317890E-03  2.7035889E-05  4.1423195E-03  3.2812111E-03  2.0974278E-06  6.2150392E-06  1.8666296E-03  7.7318526E-05  3.950E-06  0.6931  4.655796   -5.460  0.404016  7.638865  4.6831480E-01  5.1799160E-01  7.7698572E-05  2.1343217E-05  8.0601607E-03  2.2437466E-04  3.7158197E-07  1.0112170E-09  1.8314761E-03  2.9995408E-06  1.472E-05  1.670E-05  2.148E-05  9.857E-01  1.021E+00  7.36E+02  9.25E+02  1.52E+02  0.306208  0.298194  0.0000000E+00  9.7446085991E-01       3.957    12.89   -9.7636   -5.6009   -1.1845   -0.3529   -0.1505   -0.4439   -0.2400   -0.0386   -1.0126   -0.0796   -0.3078    0.3797         1   -4.1627
