line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 12  6.608282815961449E+05   58.683509  5.728614  4.669525  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707443E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6765  4.669525   -5.678  0.378266  7.625537  6.2753260E-01  3.5875090E-01  6.8524588E-05  1.8797453E-05  7.8929973E-03  4.3035598E-04  8.8837834E-07  1.2567309E-09  1.8580280E-03  1.4560479E-06  2.783E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.241187  0.0000000E+00  0.0000000000E+00       4.109    11.18   -9.5715   -5.3212   -1.1874   -0.3563   -0.1522   -0.4482   -0.2421   -0.0390   -1.0217   -0.0808   -0.3107    0.3833         1   -4.2503
 13  7.171198586418846E+05   58.564432  5.730940  4.668335  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707448E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6729  4.668335   -5.671  0.378873  7.625957  6.1939740E-01  3.6689340E-01  6.9110731E-05  1.8959982E-05  7.9440344E-03  3.7116495E-04  7.6154923E-07  1.0814879E-09  1.8566624E-03  1.5084341E-06  2.770E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.242975  0.0000000E+00  0.0000000000E+00       4.101    11.28   -9.5774   -5.3353   -1.1871   -0.3559   -0.1520   -0.4477   -0.2419   -0.0389   -1.0207   -0.0807   -0.3104    0.3829         1   -4.2421
 14  7.718773493276433E+05   58.446758  5.733226  4.667135  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707453E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6695  4.667135   -5.664  0.379620  7.626416  6.1138620E-01  3.7491030E-01  6.9562357E-05  1.9083856E-05  7.9843988E-03  3.2437079E-04  6.6408411E-07  9.4547084E-10  1.8553235E-03  1.5588573E-06  2.746E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.244749  0.0000000E+00  0.0000000000E+00       4.093    11.37   -9.5831   -5.3493   -1.1868   -0.3556   -0.1519   -0.4472   -0.2416   -0.0389   -1.0197   -0.0806   -0.3100    0.3825         1   -4.2338
 15  8.273167257464731E+05   58.325729  5.735559  4.665870  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707459E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6660  4.665870   -5.658  0.380473  7.626910  6.0318020E-01  3.8312100E-01  6.9997951E-05  1.9204410E-05  8.0175699E-03  2.8580824E-04  5.8226802E-07  8.3216130E-10  1.8539564E-03  1.6105968E-06  2.712E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.246579  0.0000000E+00  0.0000000000E+00       4.085    11.47   -9.5889   -5.3639   -1.1865   -0.3552   -0.1517   -0.4467   -0.2414   -0.0388   -1.0186   -0.0804   -0.3097    0.3821         1   -4.2250
 16  8.813425323774498E+05   58.205913  5.737861  4.664619  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707471E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  5.781E-28  0.6627  4.664619   -5.651  0.381414  7.627425  5.9508490E-01  3.9121990E-01  7.0377196E-05  1.9309519E-05  8.0438476E-03  2.5520239E-04  5.1732188E-07  7.4220533E-10  1.8526108E-03  1.6606331E-06  2.672E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.248399  0.0000000E+00  0.0000000000E+00       4.077    11.56   -9.5947   -5.3783   -1.1861   -0.3548   -0.1515   -0.4462   -0.2411   -0.0388   -1.0175   -0.0803   -0.3094    0.3816         1   -4.2163
 17  9.349900969922948E+05   58.085068  5.740172  4.663311  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707487E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.523E-27  0.6593  4.663311   -5.644  0.382395  7.627949  5.8695070E-01  3.9935710E-01  7.0805607E-05  1.9431666E-05  8.0649639E-03  2.3039920E-04  4.6259376E-07  6.6787985E-10  1.8512604E-03  1.7095663E-06  2.625E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.250244  0.0000000E+00  0.0000000000E+00       4.068    11.66   -9.6004   -5.3932   -1.1858   -0.3544   -0.1513   -0.4457   -0.2409   -0.0387   -1.0163   -0.0801   -0.3090    0.3812         1   -4.2072
 18  9.871187611367197E+05   57.965817  5.742440  4.661995  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707504E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  2.486E-27  0.6562  4.661995   -5.637  0.383543  7.628521  5.7895110E-01  4.0735900E-01  7.0996377E-05  1.9481350E-05  8.0819696E-03  2.1068547E-04  4.2320937E-07  6.1152522E-10  1.8499334E-03  1.7553427E-06  2.575E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.252071  0.0000000E+00  0.0000000000E+00       4.060    11.77   -9.6061   -5.4080   -1.1854   -0.3540   -0.1511   -0.4452   -0.2406   -0.0387   -1.0152   -0.0800   -0.3087    0.3808         1   -4.1981
 19  1.039969206784691E+06   57.843038  5.744754  4.660606  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707525E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  4.123E-27  0.6530  4.660606   -5.630  0.384714  7.629100  5.7074410E-01  4.1556780E-01  7.1282676E-05  1.9561054E-05  8.0958961E-03  1.9432237E-04  3.8830875E-07  5.6339583E-10  1.8485724E-03  1.8019349E-06  2.519E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253956  0.0000000E+00  0.0000000000E+00       4.051    11.87   -9.6119   -5.4234   -1.1851   -0.3536   -0.1509   -0.4446   -0.2403   -0.0386   -1.0139   -0.0798   -0.3083    0.3803         1   -4.1885
 20  1.091467414835271E+06   57.721537  5.747030  4.659189  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707570E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.215E-26  0.6498  4.659189   -5.624  0.385926  7.629685  5.6264920E-01  4.2366410E-01  7.1546190E-05  1.9634577E-05  8.1069493E-03  1.8127462E-04  3.6023837E-07  5.2483113E-10  1.8472297E-03  1.8466089E-06  2.462E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.255828  0.0000000E+00  0.0000000000E+00       4.042    11.98   -9.6176   -5.4390   -1.1847   -0.3532   -0.1507   -0.4441   -0.2400   -0.0386   -1.0127   -0.0797   -0.3079    0.3798         1   -4.1786
 21  1.142263961041721E+06   57.599862  5.749250  4.657759  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707615E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.932E-26  0.6468  4.657759   -5.617  0.387120  7.630260  5.5456990E-01  4.3174460E-01  7.1985335E-05  1.9755345E-05  8.1155622E-03  1.7071997E-04  3.3607813E-07  4.9442892E-10  1.8458889E-03  1.8891813E-06  2.403E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.257682  0.0000000E+00  0.0000000000E+00       4.033    12.09   -9.6231   -5.4544   -1.1843   -0.3527   -0.1505   -0.4435   -0.2397   -0.0385   -1.0114   -0.0795   -0.3075    0.3794         1   -4.1687
 22  1.192225360937241E+06   57.478366  5.751461  4.656334  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707668E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  3.020E-26  0.6432  4.656334   -5.611  0.388480  7.630890  5.4652700E-01  4.3978840E-01  7.1996656E-05  1.9760224E-05  8.1230261E-03  1.6218424E-04  3.1937941E-07  4.6876082E-10  1.8445531E-03  1.9302407E-06  2.342E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.259545  0.0000000E+00  0.0000000000E+00       4.024    12.20   -9.6287   -5.4699   -1.1839   -0.3523   -0.1503   -0.4430   -0.2394   -0.0385   -1.0101   -0.0794   -0.3072    0.3789         1   -4.1588
 23  1.242533395678052E+06   57.354171  5.753669  4.654821  7.2000000E-01  2.6595590E-01  2.2831521E-03  2.7707770E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  7.252E-26  0.6401  4.654821   -5.604  0.389841  7.631518  5.3833010E-01  4.4798590E-01  7.2223138E-05  1.9823622E-05  8.1288887E-03  1.5511876E-04  3.0385668E-07  4.4785482E-10  1.8431905E-03  1.9711433E-06  2.279E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.261433  0.0000000E+00  0.0000000000E+00       4.015    12.32   -9.6342   -5.4859   -1.1835   -0.3518   -0.1501   -0.4424   -0.2391   -0.0384   -1.0087   -0.0792   -0.3068    0.3784         1   -4.1483
 24  1.291452415074500E+06   57.231581  5.755927  4.653276  7.2000000E-01  2.6595590E-01  2.2831520E-03  2.7707883E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.191E-25  0.6372  4.653276   -5.598  0.391257  7.632149  5.3026450E-01  4.5605200E-01  7.2439960E-05  1.9884326E-05  8.1335267E-03  1.4946628E-04  2.9124647E-07  4.3107056E-10  1.8418481E-03  2.0102087E-06  2.217E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.263358  0.0000000E+00  0.0000000000E+00       4.006    12.44   -9.6398   -5.5022   -1.1831   -0.3513   -0.1499   -0.4418   -0.2387   -0.0383   -1.0073   -0.0790   -0.3064    0.3779         1   -4.1376
 25  1.340053846034010E+06   57.107976  5.758196  4.651643  7.2000000E-01  2.6595590E-01  2.2831519E-03  2.7708003E-05  6.5875806E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.650E-25  0.6342  4.651643   -5.591  0.392674  7.632776  5.2215590E-01  4.6416100E-01  7.2740093E-05  1.9971538E-05  8.1371470E-03  1.4483232E-04  2.7951218E-07  4.1638073E-10  1.8404968E-03  2.0484232E-06  2.155E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.265311  0.0000000E+00  0.0000000000E+00       3.996    12.57   -9.6455   -5.5191   -1.1827   -0.3509   -0.1497   -0.4413   -0.2384   -0.0383   -1.0060   -0.0789   -0.3060    0.3775         1   -4.1264
 26  1.388188138877201E+06   56.983751  5.760464  4.649979  7.2000000E-01  2.6595590E-01  2.2831518E-03  2.7708154E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.482E-25  0.6313  4.649979   -5.585  0.394269  7.633457  5.1403180E-01  4.7228550E-01  7.2832995E-05  1.9994376E-05  8.1403368E-03  1.4104181E-04  2.7220203E-07  4.0599958E-10  1.8391410E-03  2.0842759E-06  2.092E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.267282  0.0000000E+00  0.0000000000E+00       3.986    12.70   -9.6512   -5.5359   -1.1823   -0.3505   -0.1496   -0.4408   -0.2382   -0.0382   -1.0049   -0.0788   -0.3057    0.3771         1   -4.1153
 27  1.435992098338130E+06   56.858570  5.762736  4.648206  7.2000000E-01  2.6595590E-01  2.2831516E-03  2.7708362E-05  6.5875808E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  4.008E-25  0.6284  4.648206   -5.579  0.395846  7.634127  5.0587400E-01  4.8044340E-01  7.3038820E-05  2.0052098E-05  8.1427681E-03  1.3792471E-04  2.6478099E-07  3.9662453E-10  1.8377775E-03  2.1202394E-06  2.030E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.269275  0.0000000E+00  0.0000000000E+00       3.976    12.83   -9.6568   -5.5535   -1.1819   -0.3501   -0.1494   -0.4403   -0.2379   -0.0382   -1.0037   -0.0786   -0.3054    0.3767         1   -4.1034
 28  1.482467740078510E+06   56.735103  5.764822  4.646461  7.2000000E-01  2.6595590E-01  2.2831514E-03  2.7708618E-05  6.5875809E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  6.452E-25  0.6259  4.646461   -5.573  0.397395  7.634788  4.9784720E-01  4.8847030E-01  7.3238178E-05  2.0108131E-05  8.1446871E-03  1.3540274E-04  2.5858393E-07  3.8898185E-10  1.8364338E-03  2.1547738E-06  1.969E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.271160  0.0000000E+00  0.0000000000E+00       3.966    12.97   -9.6621   -5.5704   -1.1815   -0.3497   -0.1492   -0.4398   -0.2376   -0.0381   -1.0026   -0.0785   -0.3051    0.3763         1   -4.0917
 29  1.529477655480889E+06   56.608400  5.767081  4.644620  7.2000000E-01  2.6595590E-01  2.2831511E-03  2.7708958E-05  6.5875811E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.071E-24  0.6222  4.644620   -5.566  0.399017  7.635476  4.8962520E-01  4.9669240E-01  7.3442641E-05  2.0165523E-05  8.1462565E-03  1.3327106E-04  2.5313752E-07  3.8245648E-10  1.8350550E-03  2.1895266E-06  1.908E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.273185  0.0000000E+00  0.0000000000E+00       3.955    13.11   -9.6677   -5.5884   -1.1811   -0.3493   -0.1490   -0.4393   -0.2373   -0.0381   -1.0013   -0.0784   -0.3047    0.3758         1   -4.0793
 30  1.575184114138011E+06   56.483466  5.769352  4.642724  7.2000000E-01  2.6595590E-01  2.2831507E-03  2.7709336E-05  6.5875813E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.582E-24  0.6195  4.642724   -5.560  0.400730  7.636173  4.8154080E-01  5.0477680E-01  7.3645267E-05  2.0222531E-05  8.1474825E-03  1.3153413E-04  2.4841379E-07  3.7696160E-10  1.8336969E-03  2.2229429E-06  1.849E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.275224  0.0000000E+00  0.0000000000E+00       3.944    13.26   -9.6734   -5.6068   -1.1807   -0.3488   -0.1488   -0.4388   -0.2370   -0.0380   -1.0001   -0.0782   -0.3044    0.3754         1   -4.0666
 31  1.620515103990301E+06   56.357845  5.771581  4.640753  7.2000000E-01  2.6595590E-01  2.2831502E-03  2.7709883E-05  6.5875816E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  2.798E-24  0.6168  4.640753   -5.554  0.402352  7.636845  4.7343820E-01  5.1287950E-01  7.4104421E-05  2.0351799E-05  8.1480844E-03  1.3008061E-04  2.4256642E-07  3.7228261E-10  1.8323333E-03  2.2558263E-06  1.791E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.277257  0.0000000E+00  0.0000000000E+00       3.933    13.42   -9.6790   -5.6256   -1.1805   -0.3483   -0.1486   -0.4384   -0.2367   -0.0379   -0.9985   -0.0781   -0.3041    0.3751         1   -4.0533
