line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 16  5.216946724721059E+05  114.690928  6.240121  4.702267  7.2000000E-01  2.6595590E-01  2.2831519E-03  2.7707995E-05  6.5875806E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.966E-24  0.7839  4.702267   -4.967  0.222078  7.652314  6.1635560E-01  3.6994440E-01  7.6481576E-05  2.1028510E-05  7.9956323E-03  3.0004867E-04  5.0987400E-07  8.4639113E-10  1.8526234E-03  2.7891943E-06  3.211E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.400727  0.0000000E+00  0.0000000000E+00       4.019    17.33  -10.8503   -6.3443   -1.1979   -0.3671   -0.1581   -0.4649   -0.2493   -0.0406   -1.0526   -0.0856   -0.3220    0.3973         1   -4.5060
 17  5.548036342412205E+05  114.331684  6.240921  4.700688  7.2000000E-01  2.6595590E-01  2.2831517E-03  2.7708276E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  6.257E-24  0.7815  4.700688   -4.962  0.223261  7.652656  6.0959640E-01  3.7670740E-01  7.6856159E-05  2.1132157E-05  8.0230717E-03  2.6811428E-04  4.5425051E-07  7.5593274E-10  1.8513146E-03  2.8174299E-06  3.205E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.402727  0.0000000E+00  0.0000000000E+00       4.011    17.48  -10.8523   -6.3576   -1.1974   -0.3667   -0.1578   -0.4641   -0.2490   -0.0405   -1.0514   -0.0854   -0.3215    0.3967         1   -4.4947
 18  5.870549542295699E+05  113.977597  6.241632  4.699154  7.2000000E-01  2.6595590E-01  2.2831514E-03  2.7708608E-05  6.5875809E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.155E-23  0.7794  4.699154   -4.957  0.224478  7.653010  6.0296620E-01  3.8334060E-01  7.7153109E-05  2.1214262E-05  8.0452805E-03  2.4227754E-04  4.0961214E-07  6.8284380E-10  1.8500344E-03  2.8448638E-06  3.191E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.404640  0.0000000E+00  0.0000000000E+00       4.003    17.61  -10.8541   -6.3702   -1.1970   -0.3662   -0.1575   -0.4633   -0.2487   -0.0404   -1.0502   -0.0852   -0.3210    0.3960         1   -4.4838
 19  6.197670073606110E+05  113.613948  6.242284  4.697568  7.2000000E-01  2.6595590E-01  2.2831509E-03  2.7709112E-05  6.5875812E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.451E-23  0.7761  4.697568   -4.952  0.225734  7.653380  5.9616720E-01  3.9014220E-01  7.7451586E-05  2.1297037E-05  8.0640276E-03  2.2038811E-04  3.7146266E-07  6.2084068E-10  1.8487245E-03  2.8744922E-06  3.171E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.406545  0.0000000E+00  0.0000000000E+00       3.994    17.76  -10.8557   -6.3829   -1.1966   -0.3658   -0.1573   -0.4627   -0.2485   -0.0404   -1.0492   -0.0850   -0.3205    0.3955         1   -4.4728
 20  6.516958141490768E+05  113.254748  6.242988  4.695879  7.2000000E-01  2.6595590E-01  2.2831503E-03  2.7709830E-05  6.5875815E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  5.838E-23  0.7740  4.695879   -4.946  0.226953  7.653731  5.8947490E-01  3.9683660E-01  7.7981812E-05  2.1444768E-05  8.0788425E-03  2.0259930E-04  3.3810601E-07  5.7036213E-10  1.8474376E-03  2.9034849E-06  3.146E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.408496  0.0000000E+00  0.0000000000E+00       3.986    17.91  -10.8575   -6.3963   -1.1962   -0.3655   -0.1571   -0.4621   -0.2483   -0.0403   -1.0483   -0.0848   -0.3201    0.3950         1   -4.4612
 21  6.833053328696603E+05  112.894808  6.243754  4.694166  7.2000000E-01  2.6595590E-01  2.2831494E-03  2.7710801E-05  6.5875820E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  1.285E-22  0.7714  4.694166   -4.941  0.228442  7.654167  5.8279500E-01  4.0351810E-01  7.7932706E-05  2.1430527E-05  8.0917897E-03  1.8790701E-04  3.1502379E-07  5.2886694E-10  1.8461547E-03  2.9307650E-06  3.117E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.410522  0.0000000E+00  0.0000000000E+00       3.977    18.07  -10.8594   -6.4100   -1.1958   -0.3651   -0.1568   -0.4615   -0.2481   -0.0403   -1.0473   -0.0846   -0.3197    0.3945         1   -4.4494
 22  7.148567932905509E+05  112.531135  6.244481  4.692411  7.2000000E-01  2.6595590E-01  2.2831482E-03  2.7712121E-05  6.5875827E-04  5.7184752E-03  2.2656015E-06  1.2899738E-05  1.8768898E-03  1.5180834E-04  2.703E-22  0.7688  4.692411   -4.936  0.229825  7.654579  5.7607570E-01  4.1023870E-01  7.8163248E-05  2.1495029E-05  8.1021827E-03  1.7566273E-04  2.9342723E-07  4.9394382E-10  1.8448656E-03  2.9591771E-06  3.083E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.412538  0.0000000E+00  0.0000000000E+00       3.967    18.23  -10.8612   -6.4239   -1.1955   -0.3648   -0.1566   -0.4609   -0.2479   -0.0402   -1.0463   -0.0845   -0.3193    0.3940         1   -4.4373
 23  7.461502168239284E+05  112.166051  6.245191  4.690644  7.2000000E-01  2.6595590E-01  2.2831466E-03  2.7713935E-05  6.5875837E-04  5.7184752E-03  2.2656016E-06  1.2899736E-05  1.8768898E-03  1.5180834E-04  6.265E-22  0.7664  4.690644   -4.930  0.231287  7.655004  5.6936050E-01  4.1695500E-01  7.8338918E-05  2.1543465E-05  8.1108057E-03  1.6553032E-04  2.7602136E-07  4.6548426E-10  1.8435782E-03  2.9861516E-06  3.045E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.414559  0.0000000E+00  0.0000000000E+00       3.958    18.39  -10.8630   -6.4378   -1.1951   -0.3644   -0.1564   -0.4603   -0.2476   -0.0402   -1.0453   -0.0843   -0.3189    0.3935         1   -4.4251
 24  7.772648207942557E+05  111.798623  6.245915  4.688827  7.2000000E-01  2.6595590E-01  2.2831446E-03  2.7716134E-05  6.5875848E-04  5.7184752E-03  2.2656017E-06  1.2899735E-05  1.8768898E-03  1.5180834E-04  1.146E-21  0.7641  4.688827   -4.925  0.232775  7.655435  5.6263430E-01  4.2368210E-01  7.8536202E-05  2.1598421E-05  8.1178937E-03  1.5711301E-04  2.6117712E-07  4.4161237E-10  1.8422893E-03  3.0139831E-06  3.005E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.416615  0.0000000E+00  0.0000000000E+00       3.949    18.56  -10.8648   -6.4522   -1.1947   -0.3640   -0.1561   -0.4597   -0.2474   -0.0401   -1.0443   -0.0841   -0.3185    0.3929         1   -4.4126
 25  8.078027316737511E+05  111.433626  6.246640  4.686965  7.2000000E-01  2.6595590E-01  2.2831417E-03  2.7719342E-05  6.5875865E-04  5.7184752E-03  2.2656019E-06  1.2899733E-05  1.8768898E-03  1.5180834E-04  2.756E-21  0.7618  4.686965   -4.920  0.234185  7.655837  5.5598100E-01  4.3033610E-01  7.8977151E-05  2.1720830E-05  8.1233068E-03  1.5020093E-04  2.4741934E-07  4.2214753E-10  1.8410146E-03  3.0411622E-06  2.962E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.418678  0.0000000E+00  0.0000000000E+00       3.939    18.74  -10.8666   -6.4668   -1.1942   -0.3636   -0.1559   -0.4590   -0.2471   -0.0401   -1.0433   -0.0839   -0.3180    0.3924         1   -4.3998
 26  8.383027072602289E+05  111.064666  6.247390  4.685097  7.2000000E-01  2.6595590E-01  2.2831384E-03  2.7723067E-05  6.5875884E-04  5.7184752E-03  2.2656020E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.932E-21  0.7596  4.685097   -4.915  0.235840  7.656319  5.4928560E-01  4.3703200E-01  7.8871875E-05  2.1691984E-05  8.1285280E-03  1.4441781E-04  2.3878235E-07  4.0559506E-10  1.8397321E-03  3.0675823E-06  2.918E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.420794  0.0000000E+00  0.0000000000E+00       3.930    18.92  -10.8685   -6.4816   -1.1938   -0.3632   -0.1557   -0.4584   -0.2469   -0.0400   -1.0422   -0.0837   -0.3176    0.3919         1   -4.3869
 27  8.688732424917201E+05  110.690337  6.248132  4.683141  7.2000000E-01  2.6595590E-01  2.2831333E-03  2.7728738E-05  6.5875914E-04  5.7184752E-03  2.2656024E-06  1.2899726E-05  1.8768898E-03  1.5180834E-04  1.192E-20  0.7573  4.683141   -4.910  0.237429  7.656775  5.4252000E-01  4.4379800E-01  7.9045732E-05  2.1740540E-05  8.1325312E-03  1.3955935E-04  2.3001456E-07  3.9175372E-10  1.8384361E-03  3.0951629E-06  2.871E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.422939  0.0000000E+00  0.0000000000E+00       3.920    19.11  -10.8703   -6.4970   -1.1934   -0.3628   -0.1554   -0.4577   -0.2466   -0.0400   -1.0410   -0.0835   -0.3171    0.3913         1   -4.3734
 28  8.986175470412798E+05  110.321724  6.248875  4.681173  7.2000000E-01  2.6595590E-01  2.2831277E-03  2.7735016E-05  6.5875946E-04  5.7184752E-03  2.2656027E-06  1.2899722E-05  1.8768898E-03  1.5180834E-04  2.160E-20  0.7552  4.681173   -4.904  0.239028  7.657234  5.3588470E-01  4.5043370E-01  7.9182694E-05  2.1778740E-05  8.1358068E-03  1.3559282E-04  2.2297465E-07  3.8050391E-10  1.8371647E-03  3.1210728E-06  2.824E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.425080  0.0000000E+00  0.0000000000E+00       3.909    19.30  -10.8722   -6.5124   -1.1929   -0.3623   -0.1552   -0.4570   -0.2464   -0.0399   -1.0399   -0.0833   -0.3167    0.3907         1   -4.3598
 29  9.287708357783961E+05  109.943524  6.249642  4.679113  7.2000000E-01  2.6595590E-01  2.2831194E-03  2.7744382E-05  6.5875995E-04  5.7184752E-03  2.2656033E-06  1.2899715E-05  1.8768898E-03  1.5180834E-04  4.992E-20  0.7530  4.679113   -4.899  0.240678  7.657706  5.2910710E-01  4.5721150E-01  7.9347523E-05  2.1824802E-05  8.1385285E-03  1.3221179E-04  2.1673368E-07  3.7085731E-10  1.8358658E-03  3.1487443E-06  2.774E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.427296  0.0000000E+00  0.0000000000E+00       3.899    19.50  -10.8741   -6.5286   -1.1925   -0.3619   -0.1549   -0.4564   -0.2461   -0.0398   -1.0387   -0.0831   -0.3162    0.3902         1   -4.3455
 30  9.581379453658871E+05  109.570746  6.250413  4.677032  7.2000000E-01  2.6595590E-01  2.2831104E-03  2.7754462E-05  6.5876047E-04  5.7184752E-03  2.2656040E-06  1.2899708E-05  1.8768898E-03  1.5180834E-04  8.665E-20  0.7509  4.677032   -4.894  0.242325  7.658176  5.2245740E-01  4.6386130E-01  7.9507711E-05  2.1869653E-05  8.1407222E-03  1.2944091E-04  2.1150234E-07  3.6288387E-10  1.8345910E-03  3.1760814E-06  2.725E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.429511  0.0000000E+00  0.0000000000E+00       3.888    19.70  -10.8760   -6.5449   -1.1920   -0.3614   -0.1547   -0.4556   -0.2458   -0.0398   -1.0374   -0.0829   -0.3157    0.3896         1   -4.3311
 31  9.878976797734274E+05  109.188445  6.251205  4.674819  7.2000000E-01  2.6595590E-01  2.2830967E-03  2.7769958E-05  6.5876127E-04  5.7184752E-03  2.2656050E-06  1.2899696E-05  1.8768898E-03  1.5180834E-04  2.067E-19  0.7489  4.674819   -4.889  0.244051  7.658667  5.1566550E-01  4.7065330E-01  7.9637863E-05  2.1905964E-05  8.1426067E-03  1.2707298E-04  2.0716577E-07  3.5616400E-10  1.8332883E-03  3.2029898E-06  2.675E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.431801  0.0000000E+00  0.0000000000E+00       3.877    19.92  -10.8780   -6.5622   -1.1915   -0.3609   -0.1544   -0.4549   -0.2455   -0.0397   -1.0361   -0.0827   -0.3152    0.3889         1   -4.3158
