line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  5.179962797770678E+06    8.999394  3.622921  4.378617  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3057  4.378617   -9.894  1.042949  7.502716  6.4353130E-01  3.4268990E-01  4.7492610E-05  1.2752707E-05  7.4418121E-03  9.7693572E-04  5.2753737E-06  4.4151131E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012330  0.0000000E+00  0.0000000000E+00       4.237     3.78   -4.3073   -1.8883   -0.9184   -0.2713   -0.1157   -0.3406   -0.1670   -0.0262   -0.7043   -0.0543   -0.2406    0.2924         1   -2.4190
 11  5.706119354412174E+06    8.999326  3.627676  4.377987  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3033  4.377987   -9.880  1.042154  7.503198  6.3536130E-01  3.5087560E-01  4.8254249E-05  1.2957594E-05  7.5490393E-03  8.5377271E-04  4.5827582E-06  3.8494213E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012466  0.0000000E+00  0.0000000000E+00       4.229     3.81   -4.3192   -1.9033   -0.9175   -0.2711   -0.1156   -0.3403   -0.1668   -0.0262   -0.7036   -0.0542   -0.2404    0.2921         1   -2.4159
 12  6.218429685878907E+06    8.999257  3.632197  4.377364  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3006  4.377364   -9.867  1.041396  7.503730  6.2726380E-01  3.5898610E-01  4.8907564E-05  1.3133421E-05  7.6380257E-03  7.5152652E-04  4.0074759E-06  3.3796663E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012596  0.0000000E+00  0.0000000000E+00       4.222     3.84   -4.3305   -1.9176   -0.9166   -0.2709   -0.1155   -0.3401   -0.1667   -0.0261   -0.7029   -0.0541   -0.2403    0.2919         1   -2.4128
 13  6.730740017345632E+06    8.999187  3.636978  4.376765  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2982  4.376765   -9.853  1.040989  7.504331  6.1899730E-01  3.6726380E-01  4.9494326E-05  1.3291446E-05  7.7143174E-03  6.6382286E-04  3.5134696E-06  2.9765013E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012736  0.0000000E+00  0.0000000000E+00       4.215     3.88   -4.3424   -1.9326   -0.9158   -0.2707   -0.1154   -0.3398   -0.1665   -0.0261   -0.7023   -0.0541   -0.2401    0.2917         1   -2.4099
 14  7.229204123637564E+06    8.999115  3.641617  4.376166  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2960  4.376166   -9.839  1.040660  7.504962  6.1082780E-01  3.7544260E-01  5.0004399E-05  1.3428894E-05  7.7777896E-03  5.9081940E-04  3.1027151E-06  2.6410152E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.012873  0.0000000E+00  0.0000000000E+00       4.208     3.91   -4.3540   -1.9471   -0.9149   -0.2705   -0.1153   -0.3396   -0.1664   -0.0261   -0.7016   -0.0540   -0.2400    0.2915         1   -2.4069
 15  7.713822004754743E+06    8.999044  3.646169  4.375572  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2932  4.375572   -9.826  1.040434  7.505627  6.0270100E-01  3.8357730E-01  5.0458714E-05  1.3551414E-05  7.8311591E-03  5.2939360E-04  2.7571764E-06  2.3587133E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013009  0.0000000E+00  0.0000000000E+00       4.201     3.94   -4.3654   -1.9615   -0.9141   -0.2703   -0.1151   -0.3393   -0.1662   -0.0260   -0.7009   -0.0540   -0.2398    0.2913         1   -2.4040
 16  8.184593660697136E+06    8.998973  3.650765  4.375001  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2912  4.375001   -9.812  1.040454  7.506321  5.9468860E-01  3.9159620E-01  5.0863369E-05  1.3660638E-05  7.8757918E-03  4.7798128E-04  2.4690047E-06  2.1230173E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013147  0.0000000E+00  0.0000000000E+00       4.194     3.97   -4.3769   -1.9758   -0.9133   -0.2701   -0.1150   -0.3391   -0.1661   -0.0260   -0.7003   -0.0539   -0.2397    0.2911         1   -2.4011
 17  8.663673051744433E+06    8.998898  3.655308  4.374384  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2882  4.374384   -9.799  1.040378  7.507060  5.8636260E-01  3.9992800E-01  5.1239795E-05  1.3762296E-05  7.9151388E-03  4.3262434E-04  2.2154100E-06  1.9152787E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013285  0.0000000E+00  0.0000000000E+00       4.187     4.00   -4.3883   -1.9908   -0.9124   -0.2698   -0.1149   -0.3388   -0.1659   -0.0260   -0.6994   -0.0539   -0.2395    0.2909         1   -2.3975
 18  9.112290747407207E+06    8.998825  3.659814  4.373812  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2863  4.373812   -9.786  1.040595  7.507793  5.7842800E-01  4.0786730E-01  5.1571766E-05  1.3852046E-05  7.9469989E-03  3.9585289E-04  2.0096288E-06  1.7467806E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013424  0.0000000E+00  0.0000000000E+00       4.181     4.03   -4.3995   -2.0057   -0.9116   -0.2696   -0.1147   -0.3385   -0.1657   -0.0259   -0.6986   -0.0538   -0.2393    0.2906         1   -2.3938
 19  9.573370045727294E+06    8.998749  3.664300  4.373176  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2834  4.373176   -9.773  1.040687  7.508571  5.7012140E-01  4.1617810E-01  5.1887735E-05  1.3937518E-05  7.9753905E-03  3.6305101E-04  1.8262870E-06  1.5965130E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013564  0.0000000E+00  0.0000000000E+00       4.174     4.07   -4.4108   -2.0210   -0.9106   -0.2693   -0.1146   -0.3382   -0.1655   -0.0259   -0.6977   -0.0538   -0.2391    0.2904         1   -2.3897
 20  1.000952613873275E+07    8.998674  3.668797  4.372573  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2814  4.372573   -9.760  1.041068  7.509346  5.6209480E-01  4.2420820E-01  5.2173495E-05  1.4014894E-05  7.9987321E-03  3.3604062E-04  1.6749874E-06  1.4726397E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013705  0.0000000E+00  0.0000000000E+00       4.167     4.10   -4.4220   -2.0361   -0.9097   -0.2690   -0.1144   -0.3379   -0.1653   -0.0258   -0.6968   -0.0537   -0.2389    0.2901         1   -2.3859
 21  1.044568223173824E+07    8.998597  3.673152  4.371935  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2786  4.371935   -9.747  1.041315  7.510147  5.5394160E-01  4.3236430E-01  5.2442325E-05  1.4087740E-05  8.0189578E-03  3.1260048E-04  1.5440311E-06  1.3653811E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013843  0.0000000E+00  0.0000000000E+00       4.160     4.13   -4.4329   -2.0511   -0.9088   -0.2687   -0.1142   -0.3376   -0.1651   -0.0257   -0.6959   -0.0536   -0.2387    0.2898         1   -2.3818
 22  1.086937672208644E+07    8.998520  3.677660  4.371349  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2766  4.371349   -9.734  1.041897  7.511121  5.4582840E-01  4.4048020E-01  5.2713644E-05  1.4161370E-05  8.0361011E-03  2.9266213E-04  1.4306634E-06  1.2735835E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.013988  0.0000000E+00  0.0000000000E+00       4.153     4.16   -4.4442   -2.0660   -0.9079   -0.2684   -0.1141   -0.3373   -0.1650   -0.0257   -0.6951   -0.0536   -0.2386    0.2896         1   -2.3781
 23  1.129307121243464E+07    8.998441  3.682103  4.370719  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2737  4.370719   -9.722  1.042364  7.512081  5.3757100E-01  4.4873980E-01  5.2974442E-05  1.4232196E-05  8.0509765E-03  2.7531962E-04  1.3318842E-06  1.1936787E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014132  0.0000000E+00  0.0000000000E+00       4.146     4.20   -4.4553   -2.0811   -0.9070   -0.2682   -0.1139   -0.3370   -0.1648   -0.0256   -0.6942   -0.0535   -0.2384    0.2893         1   -2.3741
 24  1.170305793985976E+07    8.998362  3.686535  4.370074  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2718  4.370074   -9.709  1.043051  7.513020  5.2937720E-01  4.5693550E-01  5.3215860E-05  1.4297787E-05  8.0635704E-03  2.6060299E-04  1.2477132E-06  1.1256927E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014277  0.0000000E+00  0.0000000000E+00       4.139     4.23   -4.4663   -2.0962   -0.9060   -0.2679   -0.1137   -0.3367   -0.1646   -0.0256   -0.6933   -0.0534   -0.2382    0.2890         1   -2.3701
 25  1.209559842356464E+07    8.998284  3.691018  4.369584  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2695  4.369584   -9.696  1.044114  7.514339  5.2137010E-01  4.6494420E-01  5.3505626E-05  1.4376642E-05  8.0740093E-03  2.4825967E-04  1.1729604E-06  1.0679636E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014425  0.0000000E+00  0.0000000000E+00       4.132     4.26   -4.4775   -2.1105   -0.9053   -0.2676   -0.1136   -0.3364   -0.1644   -0.0255   -0.6926   -0.0534   -0.2380    0.2888         1   -2.3670
 26  1.248813890726954E+07    8.998204  3.695222  4.368875  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2670  4.368875   -9.684  1.044706  7.515228  5.1311570E-01  4.7320000E-01  5.3723389E-05  1.4435919E-05  8.0833100E-03  2.3732618E-04  1.1099169E-06  1.0169616E-09  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014565  0.0000000E+00  0.0000000000E+00       4.125     4.30   -4.4881   -2.1254   -0.9043   -0.2673   -0.1134   -0.3361   -0.1642   -0.0255   -0.6916   -0.0533   -0.2378    0.2885         1   -2.3627
 27  1.286946394858295E+07    8.998124  3.699657  4.368285  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2648  4.368285   -9.672  1.045832  7.516399  5.0493240E-01  4.8138450E-01  5.3984060E-05  1.4506953E-05  8.0911124E-03  2.2802766E-04  1.0530769E-06  9.7300644E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014715  0.0000000E+00  0.0000000000E+00       4.119     4.33   -4.4991   -2.1401   -0.9034   -0.2671   -0.1132   -0.3358   -0.1640   -0.0254   -0.6908   -0.0532   -0.2376    0.2883         1   -2.3590
 28  1.323957354750465E+07    8.998044  3.703813  4.367546  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2623  4.367546   -9.660  1.046504  7.517282  4.9678910E-01  4.8952890E-01  5.4185423E-05  1.4561794E-05  8.0978171E-03  2.2007271E-04  1.0066277E-06  9.3598261E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.014857  0.0000000E+00  0.0000000000E+00       4.111     4.37   -4.5095   -2.1550   -0.9023   -0.2667   -0.1130   -0.3354   -0.1638   -0.0254   -0.6897   -0.0532   -0.2374    0.2880         1   -2.3545
 29  1.359510307131744E+07    8.997965  3.708081  4.366903  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2602  4.366903   -9.648  1.047663  7.518357  4.8880550E-01  4.9751340E-01  5.4419824E-05  1.4625727E-05  8.1033959E-03  2.1334522E-04  9.6469397E-07  9.0395788E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015004  0.0000000E+00  0.0000000000E+00       4.105     4.40   -4.5202   -2.1696   -0.9014   -0.2664   -0.1129   -0.3351   -0.1636   -0.0253   -0.6888   -0.0531   -0.2372    0.2877         1   -2.3506
 30  1.395848340480435E+07    8.997882  3.712286  4.366113  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2576  4.366113   -9.637  1.048475  7.519285  4.8046070E-01  5.0585900E-01  5.4620220E-05  1.4680370E-05  8.1084339E-03  2.0728739E-04  9.2819256E-07  8.7549733E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015150  0.0000000E+00  0.0000000000E+00       4.097     4.44   -4.5307   -2.1848   -0.9003   -0.2661   -0.1127   -0.3347   -0.1634   -0.0253   -0.6878   -0.0530   -0.2369    0.2874         1   -2.3459
 31  1.430167594198636E+07    8.997802  3.716524  4.365414  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2555  4.365414   -9.625  1.049746  7.520344  4.7241650E-01  5.1390390E-01  5.4845686E-05  1.4741915E-05  8.1125405E-03  2.0224848E-04  8.9545842E-07  8.5110590E-10  1.8768898E-03  1.5180834E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.015298  0.0000000E+00  0.0000000000E+00       4.090     4.48   -4.5413   -2.1996   -0.8993   -0.2658   -0.1125   -0.3344   -0.1632   -0.0252   -0.6868   -0.0529   -0.2367    0.2871         1   -2.3418
