line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  2.971319569805563E+06   11.993715  4.018875  4.443331  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3445  4.443331   -8.654  0.916051  7.529223  6.4351330E-01  3.4270790E-01  4.5466267E-05  1.2334381E-05  7.5067195E-03  9.0688183E-04  4.7641478E-06  3.2926413E-09  1.8684030E-03  4.3095169E-09  6.781E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023024  0.0000000E+00  0.0000000000E+00       4.224     4.43   -5.2972   -2.5694   -1.0114   -0.2896   -0.1247   -0.3638   -0.1840   -0.0293   -0.7790   -0.0593   -0.2553    0.3120         1   -2.7278
 11  3.276830634765522E+06   11.993030  4.023554  4.442713  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3415  4.442713   -8.645  0.915210  7.529710  6.3531520E-01  3.5092120E-01  4.6183797E-05  1.2528485E-05  7.6111087E-03  7.8699746E-04  4.1110674E-06  2.8527236E-09  1.8676669E-03  4.6774895E-09  6.472E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023275  0.0000000E+00  0.0000000000E+00       4.217     4.46   -5.3089   -2.5842   -1.0104   -0.2895   -0.1246   -0.3636   -0.1839   -0.0293   -0.7783   -0.0593   -0.2552    0.3119         1   -2.7247
 12  3.573855281254370E+06   11.992349  4.028285  4.442146  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3386  4.442146   -8.634  0.914625  7.530322  6.2720910E-01  3.5903970E-01  4.6810425E-05  1.2696618E-05  7.6967951E-03  6.8853167E-04  3.5744211E-06  2.4917611E-09  1.8669453E-03  5.0799215E-09  6.183E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023531  0.0000000E+00  0.0000000000E+00       4.210     4.50   -5.3207   -2.5988   -1.0096   -0.2894   -0.1246   -0.3634   -0.1837   -0.0292   -0.7776   -0.0593   -0.2550    0.3117         1   -2.7219
 13  3.861375139055577E+06   11.991673  4.033069  4.441597  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3369  4.441597   -8.624  0.914432  7.530966  6.1919570E-01  3.6706340E-01  4.7336163E-05  1.2840857E-05  7.7676124E-03  6.0713868E-04  3.1274555E-06  2.1910845E-09  1.8662361E-03  5.5289791E-09  5.923E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.023793  0.0000000E+00  0.0000000000E+00       4.203     4.54   -5.3327   -2.6135   -1.0087   -0.2893   -0.1245   -0.3632   -0.1836   -0.0292   -0.7770   -0.0592   -0.2549    0.3116         1   -2.7192
 14  4.147868140221798E+06   11.990984  4.037671  4.441040  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3342  4.441040   -8.614  0.914074  7.531722  6.1106300E-01  3.7520490E-01  4.7952435E-05  1.3011650E-05  7.8276839E-03  5.3783666E-04  2.7196512E-06  1.9313331E-09  1.8655191E-03  6.0570205E-09  5.679E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024048  0.0000000E+00  0.0000000000E+00       4.196     4.57   -5.3442   -2.6277   -1.0079   -0.2891   -0.1245   -0.3631   -0.1834   -0.0292   -0.7763   -0.0592   -0.2548    0.3114         1   -2.7164
 15  4.427639897958893E+06   11.990296  4.042419  4.440510  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3320  4.440510   -8.604  0.914107  7.532517  6.0292560E-01  3.8334950E-01  4.8385639E-05  1.3127928E-05  7.8782401E-03  4.7963018E-04  2.4079801E-06  1.7189429E-09  1.8648030E-03  6.6147787E-09  5.460E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024313  0.0000000E+00  0.0000000000E+00       4.189     4.61   -5.3560   -2.6422   -1.0071   -0.2890   -0.1244   -0.3629   -0.1833   -0.0292   -0.7757   -0.0591   -0.2547    0.3113         1   -2.7138
 16  4.707411655695987E+06   11.989591  4.047173  4.439956  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3295  4.439956   -8.594  0.914201  7.533330  5.9465180E-01  3.9162960E-01  4.8755674E-05  1.3228700E-05  7.9213827E-03  4.2995598E-04  2.1427847E-06  1.5371604E-09  1.8640758E-03  7.2054056E-09  5.250E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024582  0.0000000E+00  0.0000000000E+00       4.182     4.65   -5.3679   -2.6569   -1.0063   -0.2889   -0.1244   -0.3627   -0.1831   -0.0291   -0.7750   -0.0591   -0.2546    0.3111         1   -2.7111
 17  4.972060615717558E+06   11.988909  4.051695  4.439391  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3269  4.439391   -8.584  0.914312  7.534056  5.8664260E-01  3.9964390E-01  4.9094611E-05  1.3320133E-05  7.9564927E-03  3.8946834E-04  1.9272730E-06  1.3897578E-09  1.8633717E-03  7.8183635E-09  5.064E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.024841  0.0000000E+00  0.0000000000E+00       4.176     4.68   -5.3792   -2.6710   -1.0054   -0.2888   -0.1243   -0.3625   -0.1830   -0.0291   -0.7743   -0.0591   -0.2545    0.3110         1   -2.7082
 18  5.236709575739143E+06   11.988211  4.056419  4.438901  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3245  4.438901   -8.574  0.914775  7.535086  5.7846340E-01  4.0782750E-01  4.9430179E-05  1.3409692E-05  7.9867112E-03  3.5455116E-04  1.7401418E-06  1.2624183E-09  1.8626513E-03  8.5739122E-09  4.889E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.025114  0.0000000E+00  0.0000000000E+00       4.169     4.72   -5.3910   -2.6852   -1.0047   -0.2887   -0.1243   -0.3624   -0.1828   -0.0291   -0.7738   -0.0590   -0.2544    0.3108         1   -2.7058
 19  5.494553276788734E+06   11.987515  4.060927  4.438359  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3218  4.438359   -8.564  0.915051  7.536023  5.7033140E-01  4.1596320E-01  4.9859735E-05  1.3530730E-05  8.0118890E-03  3.2521840E-04  1.5660255E-06  1.1522452E-09  1.8619337E-03  9.3875897E-09  4.726E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.025378  0.0000000E+00  0.0000000000E+00       4.162     4.75   -5.4023   -2.6992   -1.0039   -0.2886   -0.1242   -0.3622   -0.1827   -0.0291   -0.7731   -0.0590   -0.2543    0.3107         1   -2.7031
 20  5.746347858752131E+06   11.986820  4.065529  4.437752  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3195  4.437752   -8.555  0.915521  7.536824  5.6219770E-01  4.2410000E-01  5.0124369E-05  1.3601842E-05  8.0333407E-03  3.0038472E-04  1.4352508E-06  1.0618537E-09  1.8612137E-03  1.0269176E-08  4.577E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.025650  0.0000000E+00  0.0000000000E+00       4.155     4.79   -5.4138   -2.7138   -1.0030   -0.2884   -0.1242   -0.3620   -0.1825   -0.0290   -0.7724   -0.0589   -0.2542    0.3105         1   -2.7000
 21  5.998142440715525E+06   11.986110  4.070142  4.437174  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3174  4.437174   -8.545  0.916156  7.537799  5.5392020E-01  4.3238010E-01  5.0386458E-05  1.3671447E-05  8.0517366E-03  2.7903191E-04  1.3224178E-06  9.8425435E-10  1.8604786E-03  1.1214032E-08  4.430E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.025925  0.0000000E+00  0.0000000000E+00       4.148     4.83   -5.4254   -2.7282   -1.0021   -0.2883   -0.1241   -0.3618   -0.1823   -0.0290   -0.7717   -0.0589   -0.2540    0.3104         1   -2.6971
 22  6.236326504734945E+06   11.985423  4.074558  4.436551  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3144  4.436551   -8.535  0.916628  7.538613  5.4589730E-01  4.4040520E-01  5.0600284E-05  1.3730780E-05  8.0668323E-03  2.6150817E-04  1.2302782E-06  9.2045200E-10  1.8597634E-03  1.2172936E-08  4.297E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.026192  0.0000000E+00  0.0000000000E+00       4.141     4.87   -5.4364   -2.7424   -1.0012   -0.2881   -0.1240   -0.3616   -0.1822   -0.0290   -0.7710   -0.0589   -0.2539    0.3102         1   -2.6940
 23  6.474510568754373E+06   11.984721  4.079144  4.435954  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3123  4.435954   -8.526  0.917412  7.539579  5.3771900E-01  4.4858540E-01  5.0840132E-05  1.3794249E-05  8.0798132E-03  2.4635093E-04  1.1495164E-06  8.6540169E-10  1.8590314E-03  1.3273679E-08  4.167E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.026471  0.0000000E+00  0.0000000000E+00       4.134     4.91   -5.4479   -2.7569   -1.0003   -0.2880   -0.1240   -0.3614   -0.1820   -0.0290   -0.7703   -0.0588   -0.2538    0.3100         1   -2.6910
 24  6.705889373801812E+06   11.984024  4.083510  4.435327  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3095  4.435327   -8.517  0.918047  7.540516  5.2961910E-01  4.5668690E-01  5.1040949E-05  1.3849285E-05  8.0907186E-03  2.3361604E-04  1.0816507E-06  8.1888175E-10  1.8583033E-03  1.4400178E-08  4.042E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.026740  0.0000000E+00  0.0000000000E+00       4.127     4.95   -5.4588   -2.7710   -0.9993   -0.2879   -0.1239   -0.3612   -0.1818   -0.0289   -0.7695   -0.0588   -0.2537    0.3099         1   -2.6878
 25  6.934546075260458E+06   11.983320  4.088020  4.434635  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3074  4.434635   -8.507  0.918756  7.541405  5.2142750E-01  4.6487990E-01  5.1397848E-05  1.3949610E-05  8.0998416E-03  2.2265619E-04  1.0117986E-06  7.7710483E-10  1.8575634E-03  1.5800255E-08  3.924E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027021  0.0000000E+00  0.0000000000E+00       4.120     4.99   -5.4701   -2.7858   -0.9983   -0.2877   -0.1238   -0.3610   -0.1816   -0.0289   -0.7687   -0.0587   -0.2535    0.3097         1   -2.6843
 26  7.155036465952720E+06   11.982627  4.092349  4.433983  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3047  4.433983   -8.498  0.919545  7.542345  5.1339250E-01  4.7291600E-01  5.1606973E-05  1.4004399E-05  8.1075787E-03  2.1351385E-04  9.6265388E-07  7.4393828E-10  1.8568343E-03  1.7170202E-08  3.808E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027293  0.0000000E+00  0.0000000000E+00       4.113     5.03   -5.4809   -2.7999   -0.9973   -0.2875   -0.1238   -0.3608   -0.1815   -0.0289   -0.7680   -0.0587   -0.2534    0.3095         1   -2.6810
 27  7.375526856644990E+06   11.981920  4.096780  4.433259  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3026  4.433259   -8.489  0.920394  7.543231  5.0517720E-01  4.8113230E-01  5.1776389E-05  1.4052090E-05  8.1143286E-03  2.0555555E-04  9.1969045E-07  7.1460117E-10  1.8560850E-03  1.8645545E-08  3.696E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027575  0.0000000E+00  0.0000000000E+00       4.106     5.07   -5.4919   -2.8147   -0.9963   -0.2874   -0.1237   -0.3606   -0.1813   -0.0288   -0.7671   -0.0586   -0.2532    0.3093         1   -2.6773
 28  7.589892514262471E+06   11.981218  4.101218  4.432578  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3003  4.432578   -8.480  0.921468  7.544249  4.9704040E-01  4.8926990E-01  5.1986365E-05  1.4107214E-05  8.1199312E-03  1.9884014E-04  8.8226700E-07  6.9005763E-10  1.8553388E-03  2.0308595E-08  3.587E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.027859  0.0000000E+00  0.0000000000E+00       4.099     5.11   -5.5030   -2.8293   -0.9952   -0.2872   -0.1236   -0.3603   -0.1811   -0.0288   -0.7663   -0.0586   -0.2531    0.3091         1   -2.6738
 29  7.798133438805175E+06   11.980521  4.105421  4.431809  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2978  4.431809   -8.472  0.922277  7.545084  4.8895920E-01  4.9735180E-01  5.2139674E-05  1.4150424E-05  8.1247157E-03  1.9314426E-04  8.5071721E-07  6.6887273E-10  1.8545937E-03  2.1993180E-08  3.483E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028132  0.0000000E+00  0.0000000000E+00       4.091     5.16   -5.5136   -2.8437   -0.9941   -0.2870   -0.1235   -0.3601   -0.1809   -0.0288   -0.7654   -0.0585   -0.2529    0.3089         1   -2.6699
 30  8.005761890040387E+06   11.979813  4.109846  4.431044  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2956  4.431044   -8.463  0.923305  7.546069  4.8075520E-01  5.0555650E-01  5.2492787E-05  1.4248949E-05  8.1285598E-03  1.8819394E-04  8.1371065E-07  6.4938029E-10  1.8538331E-03  2.4037235E-08  3.380E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028422  0.0000000E+00  0.0000000000E+00       4.084     5.20   -5.5246   -2.8587   -0.9930   -0.2868   -0.1235   -0.3598   -0.1807   -0.0287   -0.7645   -0.0585   -0.2528    0.3087         1   -2.6659
 31  8.209715501430698E+06   11.979103  4.114067  4.430260  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2931  4.430260   -8.454  0.924252  7.547026  4.7254180E-01  5.1377040E-01  5.2660675E-05  1.4295271E-05  8.1320471E-03  1.8395088E-04  7.8914117E-07  6.3347101E-10  1.8530675E-03  2.6127140E-08  3.278E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.028701  0.0000000E+00  0.0000000000E+00       4.076     5.25   -5.5352   -2.8733   -0.9918   -0.2867   -0.1234   -0.3596   -0.1805   -0.0287   -0.7636   -0.0584   -0.2526    0.3085         1   -2.6619
