line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  3.736548928427169E+05   97.475287  6.107491  4.702299  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707461E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  4.130E-27  0.7733  4.702299   -5.166  0.258092  7.644500  6.5175041E-01  3.3450649E-01  7.1563766E-05  1.9663909E-05  7.6971943E-03  6.4874606E-04  1.1629311E-06  1.8457914E-09  1.8602938E-03  2.4078171E-06  2.982E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.349489  0.0000000E+00  0.0000000000E+00       4.082    14.88  -10.5187   -6.0180   -1.1976   -0.3668   -0.1579   -0.4643   -0.2491   -0.0405   -1.0517   -0.0855   -0.3217    0.3969         1   -4.5008
 11  4.135984362664174E+05   97.200788  6.108517  4.700949  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707477E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.267E-26  0.7698  4.700949   -5.161  0.258458  7.644655  6.4449969E-01  3.4176961E-01  7.2541494E-05  1.9933372E-05  7.7824782E-03  5.4981423E-04  9.8021298E-07  1.5639077E-09  1.8588980E-03  2.3815147E-06  3.037E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.351276  0.0000000E+00  0.0000000000E+00       4.074    14.99  -10.5213   -6.0301   -1.1972   -0.3664   -0.1577   -0.4637   -0.2489   -0.0405   -1.0506   -0.0853   -0.3212    0.3963         1   -4.4912
 12  4.535115307249951E+05   96.922913  6.109552  4.699616  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707502E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  3.402E-26  0.7660  4.699616   -5.155  0.259119  7.644906  6.3718729E-01  3.4909183E-01  7.3142192E-05  2.0098568E-05  7.8520081E-03  4.6948002E-04  8.3782389E-07  1.3346898E-09  1.8575045E-03  2.3854458E-06  3.074E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.353095  0.0000000E+00  0.0000000000E+00       4.066    15.10  -10.5239   -6.0421   -1.1968   -0.3661   -0.1574   -0.4630   -0.2486   -0.0404   -1.0496   -0.0851   -0.3208    0.3958         1   -4.4818
 13  4.927379800303765E+05   96.646227  6.110709  4.698200  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707538E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  6.038E-26  0.7630  4.698200   -5.150  0.259926  7.645195  6.2993421E-01  3.5635288E-01  7.3752559E-05  2.0267056E-05  7.9075719E-03  4.0506666E-04  7.2071281E-07  1.1507203E-09  1.8561333E-03  2.4055376E-06  3.095E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.355020  0.0000000E+00  0.0000000000E+00       4.058    15.22  -10.5268   -6.0550   -1.1964   -0.3656   -0.1572   -0.4623   -0.2484   -0.0404   -1.0485   -0.0849   -0.3203    0.3952         1   -4.4717
 14  5.316586664094575E+05   96.368142  6.111815  4.696802  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707603E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  2.326E-25  0.7598  4.696802   -5.144  0.260844  7.645521  6.2267440E-01  3.6361900E-01  7.4268615E-05  2.0409310E-05  7.9526548E-03  3.5276851E-04  6.2608282E-07  1.0018982E-09  1.8547694E-03  2.4335949E-06  3.103E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.356929  0.0000000E+00  0.0000000000E+00       4.050    15.33  -10.5295   -6.0677   -1.1960   -0.3652   -0.1569   -0.4617   -0.2481   -0.0403   -1.0474   -0.0847   -0.3198    0.3946         1   -4.4618
 15  5.700578581574942E+05   96.090085  6.112862  4.695421  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707687E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  4.353E-25  0.7564  4.695421   -5.138  0.261835  7.645870  6.1545555E-01  3.7084302E-01  7.4727445E-05  2.0536301E-05  7.9891324E-03  3.1038394E-04  5.4891033E-07  8.8078005E-10  1.8534192E-03  2.4656768E-06  3.100E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.358799  0.0000000E+00  0.0000000000E+00       4.042    15.45  -10.5322   -6.0801   -1.1956   -0.3648   -0.1567   -0.4610   -0.2479   -0.0402   -1.0464   -0.0845   -0.3194    0.3941         1   -4.4521
 16  6.077964186409394E+05   95.813368  6.113917  4.693987  7.2000000E-01  2.6595590E-01  2.2831521E-03  2.7707826E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.474E-24  0.7535  4.693987   -5.132  0.262930  7.646250  6.0828364E-01  3.7801906E-01  7.5094425E-05  2.0637570E-05  8.0186528E-03  2.7608999E-04  4.8721153E-07  7.8330441E-10  1.8520832E-03  2.4983464E-06  3.088E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.360684  0.0000000E+00  0.0000000000E+00       4.034    15.57  -10.5348   -6.0929   -1.1951   -0.3644   -0.1564   -0.4603   -0.2476   -0.0402   -1.0452   -0.0843   -0.3189    0.3935         1   -4.4419
 17  6.460441460600420E+05   95.529221  6.115120  4.692417  7.2000000E-01  2.6595590E-01  2.2831519E-03  2.7708012E-05  6.5875806E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  3.094E-24  0.7508  4.692417   -5.127  0.264160  7.646664  6.0095549E-01  3.8535064E-01  7.5452821E-05  2.0736864E-05  8.0432159E-03  2.4746647E-04  4.3520106E-07  7.0166308E-10  1.8507220E-03  2.5330205E-06  3.068E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.362733  0.0000000E+00  0.0000000000E+00       4.026    15.71  -10.5378   -6.1070   -1.1947   -0.3639   -0.1561   -0.4596   -0.2473   -0.0401   -1.0440   -0.0841   -0.3184    0.3929         1   -4.4308
 18  6.833457955120916E+05   95.248486  6.116215  4.690885  7.2000000E-01  2.6595590E-01  2.2831517E-03  2.7708270E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  5.871E-24  0.7482  4.690885   -5.121  0.265410  7.647087  5.9374355E-01  3.9256521E-01  7.5753890E-05  2.0820330E-05  8.0629282E-03  2.2447291E-04  3.9356757E-07  6.3609783E-10  1.8493854E-03  2.5663834E-06  3.041E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.364695  0.0000000E+00  0.0000000000E+00       4.017    15.84  -10.5405   -6.1206   -1.1943   -0.3635   -0.1559   -0.4589   -0.2470   -0.0400   -1.0428   -0.0839   -0.3179    0.3923         1   -4.4200
 19  7.203948102885589E+05   94.965690  6.117268  4.689333  7.2000000E-01  2.6595590E-01  2.2831514E-03  2.7708619E-05  6.5875809E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.228E-23  0.7450  4.689333   -5.116  0.266702  7.647522  5.8651708E-01  3.9979385E-01  7.6024311E-05  2.0895365E-05  8.0791391E-03  2.0552526E-04  3.5931146E-07  5.8211479E-10  1.8480472E-03  2.5992883E-06  3.009E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.366644  0.0000000E+00  0.0000000000E+00       4.009    15.97  -10.5432   -6.1342   -1.1938   -0.3630   -0.1556   -0.4581   -0.2467   -0.0400   -1.0415   -0.0837   -0.3174    0.3916         1   -4.4090
 20  7.572274470682018E+05   94.681108  6.118362  4.687689  7.2000000E-01  2.6595590E-01  2.2831509E-03  2.7709101E-05  6.5875811E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.880E-23  0.7423  4.687689   -5.110  0.268015  7.647960  5.7925663E-01  4.0705609E-01  7.6409944E-05  2.1002803E-05  8.0921951E-03  1.8998528E-04  3.2989877E-07  5.3773327E-10  1.8467052E-03  2.6321151E-06  2.972E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.368647  0.0000000E+00  0.0000000000E+00       4.000    16.11  -10.5459   -6.1486   -1.1934   -0.3625   -0.1553   -0.4574   -0.2464   -0.0399   -1.0402   -0.0834   -0.3169    0.3910         1   -4.3973
 21  7.937499777717041E+05   94.395219  6.119490  4.686014  7.2000000E-01  2.6595590E-01  2.2831504E-03  2.7709763E-05  6.5875815E-04  5.7184752E-03  2.2656014E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  6.297E-23  0.7395  4.686014   -5.104  0.269490  7.648447  5.7199002E-01  4.1432409E-01  7.6513026E-05  2.1031290E-05  8.1032105E-03  1.7724433E-04  3.0785571E-07  5.0143684E-10  1.8453631E-03  2.6635721E-06  2.931E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.370701  0.0000000E+00  0.0000000000E+00       3.990    16.26  -10.5487   -6.1628   -1.1930   -0.3622   -0.1551   -0.4568   -0.2462   -0.0399   -1.0393   -0.0833   -0.3165    0.3906         1   -4.3859
 22  8.297488858114715E+05   94.109566  6.120591  4.684311  7.2000000E-01  2.6595590E-01  2.2831495E-03  2.7710672E-05  6.5875820E-04  5.7184752E-03  2.2656014E-06  1.2899739E-05  1.8768898E-03  1.5180834E-04  1.325E-22  0.7368  4.684311   -5.099  0.270927  7.648925  5.6476844E-01  4.2154676E-01  7.6740938E-05  2.1095119E-05  8.1120115E-03  1.6682169E-04  2.8860919E-07  4.7146419E-10  1.8440294E-03  2.6947597E-06  2.887E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.372747  0.0000000E+00  0.0000000000E+00       3.981    16.41  -10.5515   -6.1772   -1.1926   -0.3618   -0.1549   -0.4563   -0.2460   -0.0398   -1.0383   -0.0831   -0.3162    0.3901         1   -4.3742
 23  8.654509965863534E+05   93.822568  6.121690  4.682577  7.2000000E-01  2.6595590E-01  2.2831485E-03  2.7711884E-05  6.5875826E-04  5.7184752E-03  2.2656015E-06  1.2899738E-05  1.8768898E-03  1.5180834E-04  3.045E-22  0.7341  4.682577   -5.093  0.272434  7.649417  5.5754229E-01  4.2877379E-01  7.6918947E-05  2.1144360E-05  8.1192612E-03  1.5825275E-04  2.7322609E-07  4.4724735E-10  1.8426951E-03  2.7242846E-06  2.839E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.374809  0.0000000E+00  0.0000000000E+00       3.972    16.56  -10.5542   -6.1919   -1.1923   -0.3615   -0.1547   -0.4557   -0.2458   -0.0398   -1.0373   -0.0830   -0.3158    0.3896         1   -4.3624
 24  9.009333979500084E+05   93.533595  6.122800  4.680787  7.2000000E-01  2.6595590E-01  2.2831470E-03  2.7713435E-05  6.5875834E-04  5.7184752E-03  2.2656015E-06  1.2899737E-05  1.8768898E-03  1.5180834E-04  5.596E-22  0.7315  4.680787   -5.087  0.273957  7.649918  5.5029785E-01  4.3601892E-01  7.7119753E-05  2.1200417E-05  8.1251644E-03  1.5118188E-04  2.6011781E-07  4.2702497E-10  1.8413575E-03  2.7544091E-06  2.790E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.376905  0.0000000E+00  0.0000000000E+00       3.962    16.72  -10.5570   -6.2069   -1.1919   -0.3611   -0.1545   -0.4551   -0.2455   -0.0397   -1.0363   -0.0828   -0.3154    0.3891         1   -4.3501
 25  9.359759029799658E+05   93.244560  6.123916  4.678950  7.2000000E-01  2.6595590E-01  2.2831451E-03  2.7715589E-05  6.5875845E-04  5.7184752E-03  2.2656017E-06  1.2899736E-05  1.8768898E-03  1.5180834E-04  1.336E-21  0.7290  4.678950   -5.082  0.275480  7.650408  5.4307512E-01  4.4324219E-01  7.7432422E-05  2.1287459E-05  8.1297886E-03  1.4538391E-04  2.4855668E-07  4.1048199E-10  1.8400238E-03  2.7839213E-06  2.739E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.379020  0.0000000E+00  0.0000000000E+00       3.952    16.88  -10.5598   -6.2223   -1.1915   -0.3607   -0.1543   -0.4545   -0.2453   -0.0397   -1.0352   -0.0826   -0.3150    0.3886         1   -4.3375
 26  9.708735180715793E+05   92.952929  6.125051  4.677047  7.2000000E-01  2.6595590E-01  2.2831427E-03  2.7718204E-05  6.5875859E-04  5.7184752E-03  2.2656017E-06  1.2899734E-05  1.8768898E-03  1.5180834E-04  2.396E-21  0.7265  4.677047   -5.076  0.277085  7.650924  5.3581945E-01  4.5049831E-01  7.7625544E-05  2.1342017E-05  8.1337189E-03  1.4057626E-04  2.3932946E-07  3.9654286E-10  1.8386836E-03  2.8129224E-06  2.687E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.381179  0.0000000E+00  0.0000000000E+00       3.942    17.05  -10.5626   -6.2382   -1.1911   -0.3603   -0.1541   -0.4539   -0.2450   -0.0396   -1.0341   -0.0825   -0.3146    0.3881         1   -4.3244
 27  1.005626870364026E+06   92.658621  6.126188  4.675095  7.2000000E-01  2.6595590E-01  2.2831393E-03  2.7721972E-05  6.5875879E-04  5.7184752E-03  2.2656020E-06  1.2899731E-05  1.8768898E-03  1.5180834E-04  5.757E-21  0.7240  4.675095   -5.071  0.278797  7.651471  5.2852957E-01  4.5778843E-01  7.7653115E-05  2.1349477E-05  8.1371787E-03  1.3658243E-04  2.3270589E-07  3.8516826E-10  1.8373361E-03  2.8415516E-06  2.634E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.383366  0.0000000E+00  0.0000000000E+00       3.932    17.23  -10.5655   -6.2544   -1.1906   -0.3598   -0.1538   -0.4533   -0.2447   -0.0395   -1.0329   -0.0823   -0.3141    0.3876         1   -4.3110
 28  1.039463355842805E+06   92.368386  6.127314  4.673115  7.2000000E-01  2.6595590E-01  2.2831354E-03  2.7726334E-05  6.5875901E-04  5.7184752E-03  2.2656022E-06  1.2899728E-05  1.8768898E-03  1.5180834E-04  1.044E-20  0.7216  4.673115   -5.065  0.280464  7.652001  5.2136768E-01  4.6495062E-01  7.7815011E-05  2.1394760E-05  8.1397888E-03  1.3333380E-04  2.2646486E-07  3.7583230E-10  1.8360115E-03  2.8696451E-06  2.581E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.385547  0.0000000E+00  0.0000000000E+00       3.922    17.41  -10.5683   -6.2709   -1.1902   -0.3594   -0.1536   -0.4527   -0.2445   -0.0395   -1.0317   -0.0821   -0.3137    0.3871         1   -4.2974
 29  1.073714739318303E+06   92.070791  6.128471  4.671027  7.2000000E-01  2.6595590E-01  2.2831299E-03  2.7732537E-05  6.5875934E-04  5.7184752E-03  2.2656026E-06  1.2899723E-05  1.8768898E-03  1.5180834E-04  2.402E-20  0.7192  4.671027   -5.059  0.282195  7.652547  5.1405523E-01  4.7226316E-01  7.7990709E-05  2.1443947E-05  8.1419459E-03  1.3057897E-04  2.2099279E-07  3.6787261E-10  1.8346582E-03  2.8988259E-06  2.526E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.387800  0.0000000E+00  0.0000000000E+00       3.911    17.60  -10.5712   -6.2881   -1.1897   -0.3589   -0.1533   -0.4520   -0.2442   -0.0394   -1.0304   -0.0819   -0.3133    0.3865         1   -4.2831
 30  1.107079570682559E+06   91.777181  6.129621  4.668888  7.2000000E-01  2.6595590E-01  2.2831236E-03  2.7739572E-05  6.5875970E-04  5.7184752E-03  2.2656030E-06  1.2899719E-05  1.8768898E-03  1.5180834E-04  4.174E-20  0.7169  4.668888   -5.054  0.283928  7.653092  5.0686704E-01  4.7945140E-01  7.8164429E-05  2.1492756E-05  8.1436655E-03  1.2832636E-04  2.1633569E-07  3.6123817E-10  1.8333269E-03  2.9276245E-06  2.472E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.390048  0.0000000E+00  0.0000000000E+00       3.900    17.80  -10.5741   -6.3057   -1.1892   -0.3584   -0.1531   -0.4513   -0.2439   -0.0393   -1.0291   -0.0817   -0.3128    0.3859         1   -4.2683
 31  1.140845675705402E+06   91.476228  6.130797  4.666627  7.2000000E-01  2.6595590E-01  2.2831147E-03  2.7749627E-05  6.5876022E-04  5.7184752E-03  2.2656036E-06  1.2899711E-05  1.8768898E-03  1.5180834E-04  9.902E-20  0.7145  4.666627   -5.048  0.285707  7.653648  4.9952781E-01  4.8679067E-01  7.8375279E-05  2.1553332E-05  8.1450379E-03  1.2640635E-04  2.1201482E-07  3.5544132E-10  1.8319664E-03  2.9565906E-06  2.417E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.392369  0.0000000E+00  0.0000000000E+00       3.888    18.01  -10.5770   -6.3242   -1.1887   -0.3579   -0.1528   -0.4506   -0.2435   -0.0393   -1.0277   -0.0815   -0.3123    0.3853         1   -4.2528
