line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  1.456134491496015E+06   19.958404  4.656385  4.540501  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4413  4.540501   -7.528  0.713488  7.568199  6.4242230E-01  3.4381900E-01  5.3104759E-05  1.4476363E-05  7.6269953E-03  7.5856485E-04  2.6542256E-06  2.4952564E-09  1.8658494E-03  5.3303976E-08  1.459E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.060050  0.0000000E+00  0.0000000000E+00       4.197     5.90   -6.8910   -3.5797   -1.1285   -0.3150   -0.1372   -0.4015   -0.2094   -0.0334   -0.8853   -0.0684   -0.2796    0.3439         1   -3.3113
 11  1.607027409159617E+06   19.953878  4.661088  4.539833  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4380  4.539833   -7.519  0.712891  7.568675  6.3410090E-01  3.5215400E-01  5.3850675E-05  1.4680470E-05  7.7209971E-03  6.5025349E-04  2.2649054E-06  2.1366887E-09  1.8648875E-03  5.8333530E-08  1.424E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.060718  0.0000000E+00  0.0000000000E+00       4.189     5.95   -6.9027   -3.5953   -1.1279   -0.3148   -0.1371   -0.4012   -0.2092   -0.0334   -0.8847   -0.0683   -0.2794    0.3436         1   -3.3074
 12  1.754709839213346E+06   19.949358  4.665791  4.539180  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4348  4.539180   -7.510  0.712514  7.569212  6.2584440E-01  3.6042150E-01  5.4491367E-05  1.4854348E-05  7.7970159E-03  5.6260193E-04  1.9500845E-06  1.8468776E-09  1.8639400E-03  6.3656185E-08  1.384E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.061393  0.0000000E+00  0.0000000000E+00       4.182     6.00   -6.9145   -3.6108   -1.1273   -0.3146   -0.1370   -0.4009   -0.2091   -0.0333   -0.8841   -0.0682   -0.2792    0.3434         1   -3.3037
 13  1.899181781657218E+06   19.944842  4.670511  4.538523  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4330  4.538523   -7.501  0.712408  7.569795  6.1761280E-01  3.6866210E-01  5.5029120E-05  1.5001965E-05  7.8591156E-03  4.9097295E-04  1.6931390E-06  1.6096967E-09  1.8629999E-03  6.9446907E-08  1.342E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.062078  0.0000000E+00  0.0000000000E+00       4.174     6.05   -6.9263   -3.6264   -1.1268   -0.3144   -0.1369   -0.4006   -0.2089   -0.0333   -0.8835   -0.0681   -0.2790    0.3431         1   -3.2999
 14  2.043653724101085E+06   19.940235  4.675113  4.537867  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4300  4.537867   -7.492  0.712206  7.570485  6.0924690E-01  3.7703550E-01  5.5510804E-05  1.5133397E-05  7.9108920E-03  4.3119696E-04  1.4789102E-06  1.4119649E-09  1.8620474E-03  7.5811961E-08  1.296E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.062754  0.0000000E+00  0.0000000000E+00       4.167     6.10   -6.9378   -3.6417   -1.1262   -0.3142   -0.1368   -0.4003   -0.2088   -0.0333   -0.8828   -0.0681   -0.2788    0.3429         1   -3.2961
 15  2.184915178935088E+06   19.935638  4.679815  4.537208  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4279  4.537208   -7.483  0.712287  7.571179  6.0093870E-01  3.8534980E-01  5.5925733E-05  1.5247420E-05  7.9531449E-03  3.8237829E-04  1.3040643E-06  1.2503274E-09  1.8611028E-03  8.2749951E-08  1.250E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.063451  0.0000000E+00  0.0000000000E+00       4.160     6.15   -6.9495   -3.6572   -1.1256   -0.3140   -0.1367   -0.4000   -0.2086   -0.0333   -0.8822   -0.0680   -0.2786    0.3426         1   -3.2924
 16  2.319755658549366E+06   19.931159  4.684374  4.536548  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4251  4.536548   -7.475  0.712469  7.571847  5.9283510E-01  3.9345830E-01  5.6294076E-05  1.5347593E-05  7.9871592E-03  3.4302261E-04  1.1632440E-06  1.1202274E-09  1.8601817E-03  9.0042655E-08  1.206E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.064135  0.0000000E+00  0.0000000000E+00       4.152     6.20   -6.9609   -3.6724   -1.1250   -0.3138   -0.1366   -0.3997   -0.2085   -0.0332   -0.8816   -0.0679   -0.2784    0.3424         1   -3.2886
 17  2.456522430729556E+06   19.926528  4.688887  4.535864  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4222  4.535864   -7.466  0.712401  7.572706  5.8449390E-01  4.0180370E-01  5.6830182E-05  1.5496663E-05  8.0158699E-03  3.0943429E-04  1.0330830E-06  1.0079129E-09  1.8592328E-03  9.8796522E-08  1.160E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.064820  0.0000000E+00  0.0000000000E+00       4.145     6.25   -6.9722   -3.6876   -1.1244   -0.3136   -0.1365   -0.3994   -0.2083   -0.0332   -0.8809   -0.0678   -0.2782    0.3421         1   -3.2846
 18  2.589436617777918E+06   19.921939  4.693485  4.535171  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4205  4.535171   -7.458  0.712791  7.573482  5.7625360E-01  4.1004740E-01  5.7136131E-05  1.5579884E-05  8.0395254E-03  2.8198049E-04  9.3572679E-07  9.1715272E-10  1.8582937E-03  1.0790890E-07  1.116E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.065525  0.0000000E+00  0.0000000000E+00       4.137     6.31   -6.9837   -3.7031   -1.1238   -0.3133   -0.1364   -0.3990   -0.2081   -0.0332   -0.8803   -0.0678   -0.2780    0.3419         1   -3.2806
 19  2.719461365977397E+06   19.917357  4.698080  4.534479  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4173  4.534479   -7.449  0.713184  7.574219  5.6799240E-01  4.1831140E-01  5.7411760E-05  1.5656018E-05  8.0591596E-03  2.5915622E-04  8.5477661E-07  8.4165103E-10  1.8573495E-03  1.1779859E-07  1.073E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.066238  0.0000000E+00  0.0000000000E+00       4.130     6.36   -6.9952   -3.7185   -1.1232   -0.3131   -0.1362   -0.3987   -0.2080   -0.0332   -0.8796   -0.0677   -0.2778    0.3416         1   -3.2767
 20  2.846596675327997E+06   19.912792  4.702542  4.533819  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4147  4.533819   -7.441  0.713623  7.575243  5.5978540E-01  4.2652080E-01  5.7685643E-05  1.5730896E-05  8.0752871E-03  2.4033079E-04  7.8731864E-07  7.7923801E-10  1.8564088E-03  1.2850278E-07  1.032E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.066937  0.0000000E+00  0.0000000000E+00       4.123     6.41   -7.0064   -3.7335   -1.1226   -0.3129   -0.1361   -0.3984   -0.2078   -0.0331   -0.8789   -0.0676   -0.2776    0.3413         1   -3.2729
 21  2.973731984678609E+06   19.908137  4.707066  4.533099  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4119  4.533099   -7.432  0.714159  7.576186  5.5134650E-01  4.3496160E-01  5.7944266E-05  1.5801666E-05  8.0890234E-03  2.2425453E-04  7.2961487E-07  7.2589770E-10  1.8554369E-03  1.4141817E-07  9.919E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.067654  0.0000000E+00  0.0000000000E+00       4.115     6.47   -7.0177   -3.7489   -1.1220   -0.3127   -0.1360   -0.3981   -0.2076   -0.0331   -0.8782   -0.0675   -0.2774    0.3411         1   -3.2687
 22  3.095377360216335E+06   19.903599  4.711544  4.532349  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4095  4.532349   -7.424  0.714727  7.577055  5.4312490E-01  4.4318490E-01  5.8381942E-05  1.5923797E-05  8.0998248E-03  2.1122640E-04  6.7632070E-07  6.8183913E-10  1.8544862E-03  1.5515091E-07  9.539E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.068371  0.0000000E+00  0.0000000000E+00       4.108     6.52   -7.0289   -3.7645   -1.1213   -0.3125   -0.1359   -0.3978   -0.2075   -0.0331   -0.8775   -0.0674   -0.2772    0.3408         1   -3.2644
 23  3.215000128559856E+06   19.899054  4.715935  4.531685  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4070  4.531685   -7.416  0.715519  7.578204  5.3488750E-01  4.5142360E-01  5.8622183E-05  1.5990626E-05  8.1090253E-03  2.0034617E-04  6.3667344E-07  6.4539722E-10  1.8535292E-03  1.6985120E-07  9.170E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.069081  0.0000000E+00  0.0000000000E+00       4.101     6.58   -7.0398   -3.7793   -1.1207   -0.3123   -0.1358   -0.3975   -0.2073   -0.0331   -0.8769   -0.0674   -0.2770    0.3405         1   -3.2606
 24  3.332022401939400E+06   19.894524  4.720303  4.530858  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4042  4.530858   -7.409  0.716163  7.578994  5.2660000E-01  4.5971210E-01  5.8834467E-05  1.6048499E-05  8.1167400E-03  1.9120615E-04  6.0373738E-07  6.1504562E-10  1.8525607E-03  1.8641637E-07  8.821E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.069795  0.0000000E+00  0.0000000000E+00       4.093     6.63   -7.0508   -3.7950   -1.1199   -0.3121   -0.1357   -0.3971   -0.2071   -0.0330   -0.8760   -0.0673   -0.2768    0.3402         1   -3.2557
 25  3.446444180354933E+06   19.890014  4.724738  4.530091  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.4019  4.530091   -7.401  0.717085  7.580057  5.1831610E-01  4.6799700E-01  5.9065503E-05  1.6111416E-05  8.1231034E-03  1.8357502E-04  5.7533379E-07  5.8943709E-10  1.8515870E-03  2.0462747E-07  8.486E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.070528  0.0000000E+00  0.0000000000E+00       4.085     6.69   -7.0618   -3.8105   -1.1192   -0.3118   -0.1355   -0.3968   -0.2069   -0.0330   -0.8753   -0.0672   -0.2765    0.3399         1   -3.2513
 26  3.558785562799284E+06   19.885509  4.729042  4.529258  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3995  4.529258   -7.393  0.717880  7.581021  5.1002100E-01  4.7629280E-01  5.9475379E-05  1.6227461E-05  8.1281148E-03  1.7718541E-04  5.4664472E-07  5.6749700E-10  1.8506068E-03  2.2340729E-07  8.162E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.071246  0.0000000E+00  0.0000000000E+00       4.077     6.75   -7.0726   -3.8262   -1.1184   -0.3116   -0.1354   -0.3964   -0.2067   -0.0330   -0.8745   -0.0671   -0.2763    0.3396         1   -3.2464
 27  3.666446054308464E+06   19.881116  4.733292  4.528381  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3965  4.528381   -7.386  0.718638  7.581822  5.0188690E-01  4.8442750E-01  5.9667757E-05  1.6280054E-05  8.1324598E-03  1.7191746E-04  5.2660638E-07  5.4944672E-10  1.8496402E-03  2.4384407E-07  7.858E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.071963  0.0000000E+00  0.0000000000E+00       4.070     6.81   -7.0832   -3.8419   -1.1176   -0.3113   -0.1353   -0.3960   -0.2065   -0.0329   -0.8736   -0.0670   -0.2760    0.3393         1   -3.2413
 28  3.774106545817635E+06   19.876649  4.737656  4.527510  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3943  4.527510   -7.378  0.719629  7.582773  4.9360700E-01  4.9270800E-01  5.9876010E-05  1.6336758E-05  8.1361137E-03  1.6741070E-04  5.0916218E-07  5.3414951E-10  1.8486509E-03  2.6530985E-07  7.557E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.072706  0.0000000E+00  0.0000000000E+00       4.062     6.87   -7.0941   -3.8579   -1.1167   -0.3111   -0.1351   -0.3956   -0.2063   -0.0329   -0.8727   -0.0669   -0.2758    0.3390         1   -3.2362
 29  3.879426591859228E+06   19.872207  4.741863  4.526607  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3913  4.526607   -7.371  0.720491  7.583686  4.8534790E-01  5.0096750E-01  6.0063792E-05  1.6388985E-05  8.1391593E-03  1.6362929E-04  4.9434038E-07  5.2124468E-10  1.8476588E-03  2.8722235E-07  7.268E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.073430  0.0000000E+00  0.0000000000E+00       4.054     6.94   -7.1047   -3.8738   -1.1159   -0.3108   -0.1350   -0.3952   -0.2061   -0.0329   -0.8718   -0.0668   -0.2755    0.3386         1   -3.2309
 30  3.982406192433227E+06   19.867791  4.746114  4.525624  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3891  4.525624   -7.364  0.721499  7.584530  4.7709210E-01  5.0922360E-01  6.0254992E-05  1.6441518E-05  8.1416856E-03  1.6043485E-04  4.8135552E-07  5.1021361E-10  1.8466614E-03  3.1146613E-07  6.990E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.074169  0.0000000E+00  0.0000000000E+00       4.045     7.00   -7.1153   -3.8902   -1.1149   -0.3105   -0.1348   -0.3948   -0.2058   -0.0328   -0.8708   -0.0667   -0.2753    0.3383         1   -3.2251
 31  4.084683659366933E+06   19.863337  4.750368  4.524617  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707436E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3867  4.524617   -7.358  0.722479  7.585442  4.6876110E-01  5.1755490E-01  6.0645329E-05  1.6549821E-05  8.1435131E-03  1.5770619E-04  4.6708558E-07  5.0137007E-10  1.8456493E-03  3.3734053E-07  6.717E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.074916  0.0000000E+00  0.0000000000E+00       4.037     7.07   -7.1259   -3.9068   -1.1139   -0.3102   -0.1347   -0.3943   -0.2056   -0.0328   -0.8698   -0.0666   -0.2750    0.3379         1   -3.2192
